idx,question,true_label,predicted_label,correct,score_yes,score_no,score_maybe,confidence_margin,generated_text,prompt_token_len,truncated,uncertain,parsed_from_text,is_parsable,text_label_match,margin_bucket,length_bucket
222,Does prior benign prostate biopsy predict outcome for patients treated with radical perineal prostatectomy?,yes,no,False,5.4669,8.1861,5.4525,2.7192,"""We believe that prior benign prostate biopsies are not a contraindication to radical perineal prostatectomy.""",314,False,False,unparsable,False,False,2–5,<= 512 (normal)
223,Is the Distance Worth It?,yes,no,False,4.814,7.4427,5.0551,2.3876,"""The distance is not a barrier to receiving care at a high-volume center.""",407,False,False,no,True,True,2–5,<= 512 (normal)
224,Treatment as prevention in resource-limited settings: is it feasible to maintain HIV viral load suppression over time?,yes,no,False,4.2442,9.4715,4.4439,5.0275,"""TasP is feasible to maintain viral load suppression over time"" (p = 0.001).",343,False,False,unparsable,False,False,> 5 (confident),<= 512 (normal)
225,Does head positioning influence anterior chamber depth in pseudoexfoliation syndrome?,yes,no,False,4.8512,7.0727,4.4701,2.2216,"""Yes.""",263,False,False,yes,True,False,2–5,<= 512 (normal)
226,Are intraoperative precursor events associated with postoperative major adverse events?,yes,no,False,4.9105,6.7938,3.9748,1.8833,"""There is a relationship between precursor events and postoperative MACE.""",323,False,False,unparsable,False,False,1–2,<= 512 (normal)
227,Transient tachypnea of the newborn (TTN): a role for polymorphisms in the beta-adrenergic receptor (ADRB) encoding genes?,yes,no,False,3.5655,6.8874,2.7173,3.3218,TTN is a multifactorial disease.,261,False,False,unparsable,False,False,2–5,<= 512 (normal)
228,Could ADMA levels in young adults born preterm predict an early endothelial dysfunction?,yes,no,False,5.576,7.5197,5.5503,1.9438,ADMA levels in ex-ELBW subjects are significantly higher than in C (p < 0.0001).,317,False,False,unparsable,False,False,1–2,<= 512 (normal)
229,Informed consent for total hip arthroplasty: does a written information sheet improve recall by patients?,yes,no,False,7.3194,7.5559,2.5126,0.2366,"'I am not sure' (53%), 'I am not sure' (27%), 'I am not sure' (11",173,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
230,Quaternary cytoreductive surgery in ovarian cancer: does surgical effort still matter?,yes,no,False,5.449,8.48,3.3289,3.031,Quaternary cytoreduction is a safe and effective procedure in EOC relapse.,425,False,False,unparsable,False,False,2–5,<= 512 (normal)
231,Can a Novel Surgical Approach to the Temporomandibular Joint Improve Access and Reduce Complications?,yes,no,False,4.7499,9.0075,1.5317,4.2576,VMPA is a safe and effective approach to the TMJ.,191,False,False,unparsable,False,False,2–5,<= 512 (normal)
232,Hepatic arterial embolization for unresectable hepatocellular carcinomas: do technical factors affect prognosis?,yes,no,False,5.0953,7.4289,3.6667,2.3336,"Child-Pugh class-A, alpha-fetoprotein level lower than 100 ng / ml, tumor size of 3 cm or smaller, tumor number of 3",322,False,False,unparsable,False,False,2–5,<= 512 (normal)
233,Is plate clearing a risk factor for obesity?,yes,no,False,6.023,7.2365,6.3666,0.87,plate clearing is a risk factor for obesity.,198,False,True,unparsable,False,False,< 1 (uncertain),<= 512 (normal)
234,Outcomes of severely injured adult trauma patients in an Australian health service: does trauma center level make a difference?,yes,no,False,3.9358,7.4229,3.4728,3.4871,"Level III trauma center is associated with a significantly lower risk of death (odds ratio [OR] = 0.603, 95% confidence interval [CI]",326,False,False,unparsable,False,False,2–5,<= 512 (normal)
235,Does the lipid-lowering peroxisome proliferator-activated receptors ligand bezafibrate prevent colon cancer in patients with coronary artery disease?,yes,no,False,5.9234,8.0982,6.0134,2.0848,bezafibrate may have a preventive effect on colon cancer development in patients with coronary artery disease.,417,False,False,unparsable,False,False,2–5,<= 512 (normal)
236,Serum angiotensin-converting enzyme and frequency of severe hypoglycaemia in Type 1 diabetes: does a relationship exist?,yes,no,False,7.4669,9.213,5.0074,1.7462,there is no association between serum ACE and SH in Type 1 diabetes.,333,False,False,no,True,True,1–2,<= 512 (normal)
237,Hypotension in patients with coronary disease: can profound hypotensive events cause myocardial ischaemic events?,yes,no,False,3.4136,8.3372,5.8655,2.4717,HII events are not related to the extremes of hypotension in patients with ischaemic heart disease taking drugs to treat angina and heart failure.,336,False,False,no,True,True,2–5,<= 512 (normal)
238,Measuring hospital mortality rates: are 30-day data enough?,yes,no,False,4.104,7.5063,3.9679,3.4024,"""The 30-day data are sufficient to measure hospital performance on 30-day mortality rates.""",305,False,False,unparsable,False,False,2–5,<= 512 (normal)
239,Is the ability to perform transurethral resection of the prostate influenced by the surgeon's previous experience?,yes,no,False,5.4511,8.8279,5.0204,3.3768,"""I have no experience with transurethral resection of the prostate.""",295,False,False,no,True,True,2–5,<= 512 (normal)
240,"Syncope during bathing in infants, a pediatric form of water-induced urticaria?",yes,no,False,-0.7081,6.8743,4.3432,2.5312,"""Aquagenic maladies"" in infants.",256,False,False,unparsable,False,False,2–5,<= 512 (normal)
241,Do women residents delay childbearing due to perceived career threats?,yes,no,False,4.7125,7.1662,3.0914,2.4537,"""I am not sure."" The authors conclude that women residents are less likely to plan to have children during residency due to perceived career threats.",305,False,False,no,True,True,2–5,<= 512 (normal)
242,Is trabecular bone related to primary stability of miniscrews?,yes,no,False,3.4031,7.2653,5.6163,1.649,"""There is a relationship between trabecular bone and primary stability of miniscrews.""",269,False,False,unparsable,False,False,1–2,<= 512 (normal)
243,Acute respiratory distress syndrome in children with malignancy--can we predict outcome?,yes,no,False,4.2558,8.1638,1.9981,3.908,"P (A-a) O (2) < or = 200 mmHg, PEEP > or = 10 cm H (2) O, and ventilation",216,False,False,unparsable,False,False,2–5,<= 512 (normal)
244,"Neoadjuvant Imatinib in Locally Advanced Gastrointestinal stromal Tumours, Will Kit Mutation Analysis Be a Pathfinder?",yes,no,False,3.9591,7.8797,4.5774,3.3022,NA IM is a pathfinder for GIST.,386,False,False,unparsable,False,False,2–5,<= 512 (normal)
245,Is obesity a risk factor for wheezing among adolescents?,yes,no,False,6.7157,8.0916,5.5469,1.376,"""There is no association between obesity and wheezing at the start of adolescence.""",406,False,False,no,True,True,1–2,<= 512 (normal)
246,Could ESC (Electronic Stability Control) change the way we drive?,yes,no,False,5.6628,6.7791,4.7612,1.1163,"""If ESC is not available, it is not safe to drive.""",341,False,False,no,True,True,1–2,<= 512 (normal)
247,Does a geriatric oncology consultation modify the cancer treatment plan for elderly patients?,yes,no,False,2.9448,7.3151,3.8455,3.4695,"""no"" for 53.6% of cases, ""maybe"" for 46.4%, and ""don't know"" for 6.5%.",278,False,False,no,True,True,2–5,<= 512 (normal)
248,Can students' scores on preclerkship clinical performance examinations predict that they will fail a senior clinical performance examination?,yes,yes,True,6.8661,6.1345,2.323,0.7316,"""The student's performance on the year 2 CPE is a strong predictor that he or she will fail the senior CPE.""",289,False,True,unparsable,False,False,< 1 (uncertain),<= 512 (normal)
249,Adults with mild intellectual disabilities: can their reading comprehension ability be improved?,yes,no,False,4.8055,5.8157,0.3791,1.0102,"""The answer is"" (yes / no).",377,False,False,yes,True,False,1–2,<= 512 (normal)
250,Can nurse-led preoperative education reduce anxiety and postoperative complications of patients undergoing cardiac surgery?,yes,no,False,6.8528,7.5258,3.1228,0.6729,"""I am anxious"" (OR = 3.895; 95% CI: 1.704-8.624), ""I am not anxious",313,False,True,unparsable,False,False,< 1 (uncertain),<= 512 (normal)
251,Is there a relationship between homocysteine and vitiligo?,yes,no,False,5.7304,9.7575,6.3914,3.3661,there is a relationship between Hcy and vitiligo.,464,False,False,unparsable,False,False,2–5,<= 512 (normal)
252,Does para-cervical block offer additional advantages in abortion induction with gemeprost in the 2nd trimester?,yes,no,False,3.2267,8.2714,2.4479,5.0447,Para-cervical anaesthesia does not offer any additional advantages in the induction of abortion with gemeprost in the 2nd trimester.,360,False,False,unparsable,False,False,> 5 (confident),<= 512 (normal)
253,Is a 9-month treatment sufficient in tuberculous enterocolitis?,yes,no,False,3.6429,9.7752,5.8499,3.9254,9-month treatment is sufficient in tuberculous enterocolitis.,267,False,False,unparsable,False,False,2–5,<= 512 (normal)
254,Reporting and interpreting red blood cell morphology: is there discordance between clinical pathologists and clinicians?,yes,no,False,4.0911,6.8998,1.0433,2.8088,"""RBC-M is important,"" for clinicians, ""and"" RBC-M is important, ""for CPs. The majority of clinicians (68",294,False,False,unparsable,False,False,2–5,<= 512 (normal)
255,The inverse equity hypothesis: does it apply to coverage of cancer screening in middle-income countries?,yes,no,False,3.9723,8.1878,4.1237,4.064,"the inverse equity hypothesis holds true for breast cancer screening in South Africa, but not for cervical cancer screening in Mexico, Russia and South Africa.",320,False,False,unparsable,False,False,2–5,<= 512 (normal)
256,Menopausal hormone therapy and irregular endometrial bleeding: a potential role for uterine natural killer cells?,yes,no,False,2.6772,7.2591,3.8869,3.3722,uNK cells may be involved in the pathogenesis of irregular bleeding in HT users.,281,False,False,unparsable,False,False,2–5,<= 512 (normal)
257,Can we ease the financial burden of colonoscopy?,yes,no,False,2.8476,7.8307,2.9154,4.9152,"""If you have a polyp that is diminutive, you have a polyp that is diminutive, you have a polyp that is diminutive, you",336,False,False,unparsable,False,False,2–5,<= 512 (normal)
258,Does open access publishing increase the impact of scientific articles?,yes,yes,True,7.8711,7.4194,6.3195,0.4517,"""Open access publishing of scientific articles in intensive care medicine journals increases the citation count of the articles in the highest citation range.""",348,False,True,unparsable,False,False,< 1 (uncertain),<= 512 (normal)
259,Can biofeedback training of psychophysiological responses enhance athletes' sport performance?,yes,no,False,4.0,6.5924,2.6801,2.5924,biofeedback training of psychophysiological responses can enhance athletes' sport performance.,422,False,False,unparsable,False,False,2–5,<= 512 (normal)
260,Are patients willing participants in the new wave of community-based medical education in regional and rural Australia?,yes,no,False,6.4252,7.3498,3.4134,0.9247,'I am not willing to be involved'.,248,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
261,Are pectins involved in cold acclimation and de-acclimation of winter oil-seed rape plants?,yes,no,False,-0.99,5.8561,3.4261,2.43,"the more resistant genotype the more resistant the plant is to the pathogen, the more cold-induced changes in the cell wall properties are more pronounced, and",249,False,False,unparsable,False,False,2–5,<= 512 (normal)
262,The HELPP syndrome--evidence of a possible systemic inflammatory response in pre-eclampsia?,yes,no,False,3.0459,6.3194,5.5827,0.7367,"the HELLP syndrome is a systemic inflammatory response syndrome, with a possible association with the obstetric case history, and the maternal and fetal complications.",357,False,True,unparsable,False,False,< 1 (uncertain),<= 512 (normal)
263,Optimism and survival: does an optimistic outlook predict better survival at advanced ages?,yes,no,False,4.1402,7.7948,5.1845,2.6103,"optimistic women were at lower risk of death compared to neutral women [HR 0.82, 95% CI (0.69-0.98)], but the effect",369,False,False,unparsable,False,False,2–5,<= 512 (normal)
264,Is combined therapy more effective than growth hormone or hyperbaric oxygen alone in the healing of left ischemic and non-ischemic colonic anastomoses?,yes,no,False,3.8387,7.766,3.4208,3.9273,combined therapy with GH and hyperbaric oxygen is more effective than GH or hyperbaric oxygen alone in the healing of colonic anastomoses in rats.,316,False,False,unparsable,False,False,2–5,<= 512 (normal)
265,The promise of specialty pharmaceuticals: are they worth the price?,yes,no,False,4.4144,5.6285,2.2498,1.2141,"The promise of specialty pharmaceuticals: the promise of increased life expectancy, improved quality of life, enhanced workplace productivity, decreased burden of disease, and reduced health",258,False,False,unparsable,False,False,1–2,<= 512 (normal)
266,A comparison of 500 prefilled textured saline breast implants versus 500 standard textured saline breast implants: is there a difference in deflation rates?,yes,no,False,4.9652,7.6318,4.8351,2.6666,Poly Implant Prosthesis prefilled textured saline breast implants are associated with a significantly lower deflation rate than Mentor Siltex breast implants.,371,False,False,unparsable,False,False,2–5,<= 512 (normal)
267,Is withdrawal-induced anxiety in alcoholism based on beta-endorphin deficiency?,yes,no,False,1.4823,7.1841,2.9151,4.2691,"beta E deficiency during alcohol withdrawal is not a prerequisite for anxiety, depression, or craving.",385,False,False,unparsable,False,False,2–5,<= 512 (normal)
268,Cardiac reoperations in octogenarians: Do they really benefit?,yes,no,False,4.7094,7.5964,2.0278,2.887,"""I am not at all disabled"" (n = 21), ""I am not disabled"" (n = 21), ""I am not",323,False,False,no,True,True,2–5,<= 512 (normal)
269,Is first-line single-agent mitoxantrone in the treatment of high-risk metastatic breast cancer patients as effective as combination chemotherapy?,yes,no,False,7.078,8.9619,6.6549,1.8839,mitoxantrone in combination with FEC is not superior to single-agent mitoxantrone in the treatment of high-risk metastatic breast cancer patients.,328,False,False,unparsable,False,False,1–2,<= 512 (normal)
270,Can clinical supervision sustain our workforce in the current healthcare landscape?,yes,no,False,7.0084,8.1645,2.9786,1.1561,"'I have received clinical supervision' (n = 21), 'I have received clinical supervision' (n = 21), 'I have had",373,False,False,unparsable,False,False,1–2,<= 512 (normal)
271,Can distal ureteral diameter predict reflux resolution after endoscopic injection?,yes,no,False,4.9033,8.6851,3.3954,3.7818,"grade III VUR (odds ratio [OR] = 4.039, 95% confidence interval [CI] = 1.704-9.024,",308,False,False,unparsable,False,False,2–5,<= 512 (normal)
272,Is lumbar drainage of postoperative cerebrospinal fluid fistula after spine surgery effective?,yes,no,False,3.5339,9.2582,2.8404,5.7243,"""No.""",177,False,False,no,True,True,> 5 (confident),<= 512 (normal)
273,Assessing joint line positions by means of the contralateral knee: a new approach for planning knee revision surgery?,yes,no,False,6.7932,8.6106,3.4609,1.8174,"""No."" For the medial epicondyle, the mean difference between the treated and the control knee was -1.0 mm with narrow confidence limits ranging",238,False,False,no,True,True,1–2,<= 512 (normal)
274,Can myometrial electrical activity identify patients in preterm labor?,yes,no,False,6.5134,7.8015,2.4012,1.2881,EUM index = (1 + [1 + (1 +)]) + (2 + [2 +]) + (3 + [,236,False,False,unparsable,False,False,1–2,<= 512 (normal)
275,Does the Transmissible Liability Index (TLI) assessed in late childhood predict suicidal symptoms at young adulthood?,yes,no,False,7.6775,8.1713,2.3695,0.4938,"""Yes"" for the TLI at age 10-12, ""Yes"" for TLI at age 12-14, and ""No",249,False,True,yes,True,False,< 1 (uncertain),<= 512 (normal)
276,Does strategy training reduce age-related deficits in working memory?,no,no,True,4.5768,6.4785,3.7906,1.9017,"""The strategy training group used the strategies they had learned to use, but the control group did not.""",299,False,False,unparsable,False,False,1–2,<= 512 (normal)
277,Does the sex of acute stroke patients influence the effectiveness of rt-PA?,no,no,True,7.1936,8.8336,6.1181,1.64,Women have a similar rate of recanalization and clinical outcome after IV rt-PA treatment compared with men.,374,False,False,unparsable,False,False,1–2,<= 512 (normal)
278,Does the early adopter of drugs exist?,no,no,True,6.2753,8.0061,3.8835,1.7308,the general practitioners' early adoption of new drugs is not a personal trait independent of drug groups.,294,False,False,unparsable,False,False,1–2,<= 512 (normal)
279,Can 'high-risk' human papillomaviruses (HPVs) be detected in human breast milk?,no,no,True,6.8155,9.4523,5.2673,2.6369,'No'.,116,False,False,no,True,True,2–5,<= 512 (normal)
280,Is nasogastric decompression useful in prevention of leaks after laparoscopic sleeve gastrectomy?,no,no,True,4.3476,9.3144,4.7693,4.5451,nasogastric decompression is not useful in preventing the occurrence of staple line leaks after LSG.,321,False,False,unparsable,False,False,2–5,<= 512 (normal)
281,"Regional anesthesia as compared with general anesthesia for surgery in geriatric patients with hip fracture: does it decrease morbidity, mortality, and health care costs?",no,no,True,4.8272,8.3115,4.9694,3.342,"regional anesthesia does not decrease morbidity, mortality, or hospitalization costs in geriatric patients with hip fracture.",324,False,False,unparsable,False,False,2–5,<= 512 (normal)
282,Double reading of barium enemas: is it necessary?,no,no,True,3.2059,7.9499,1.7822,4.7441,"""No.""",373,False,False,no,True,True,2–5,<= 512 (normal)
283,"Is there any evidence of a ""July effect"" in patients undergoing major cancer surgery?",no,no,True,5.1,9.3242,5.46,3.8642,"""There is no evidence of a July effect"" in patients undergoing major cancer surgery.",290,False,False,no,True,True,2–5,<= 512 (normal)
284,Characterization of the gender dimorphism after injury and hemorrhagic shock: are hormonal differences responsible?,no,no,True,4.4615,6.5012,3.2716,2.0396,the gender dimorphism in the risk of multiple organ failure and nosocomial infection after injury is not due to the gender dimorphism in the hormonal milieu.,324,False,False,unparsable,False,False,2–5,<= 512 (normal)
285,Cardiogenic shock complicating acute myocardial infarction in elderly patients: does admission to a tertiary center improve survival?,no,no,True,4.7108,8.1104,3.7452,3.3996,the presence of onsite revascularization services does not appear to improve survival in patients with acute myocardial infarction complicated by cardiogenic shock.,325,False,False,unparsable,False,False,2–5,<= 512 (normal)
286,Sub-classification of low-grade cerebellar astrocytoma: is it clinically meaningful?,no,no,True,2.8938,7.8016,3.1165,4.685,"""Low-grade cerebellar astrocytoma is a clinically meaningful entity.""",255,False,False,unparsable,False,False,2–5,<= 512 (normal)
287,Department of Transportation vs self-reported data on motor vehicle collisions and driving convictions for stroke survivors: do they agree?,no,no,True,6.2279,6.6855,3.6372,0.4576,"""The MTO records and self-reports are not the same.""",337,False,True,unparsable,False,False,< 1 (uncertain),<= 512 (normal)
288,Cholesterol screening in school children: is family history reliable to choose the ones to screen?,no,no,True,5.5867,7.4734,4.4488,1.8866,"""Family history is not reliable to choose the ones to screen for hypercholesterolemia in school children.""",165,False,False,unparsable,False,False,1–2,<= 512 (normal)
289,Did the call for boycott by the Catholic bishops affect the polio vaccination coverage in Kenya in 2015?,no,no,True,3.5826,7.2086,4.9145,2.2941,"""The Catholic bishops call for boycott of the polio vaccination campaign.""",322,False,False,unparsable,False,False,2–5,<= 512 (normal)
290,Does early discharge with nurse home visits affect adequacy of newborn metabolic screening?,no,no,True,5.064,7.1649,3.8204,2.1008,Early discharge infants are more likely to have adequate newborn metabolic screening results.,326,False,False,unparsable,False,False,2–5,<= 512 (normal)
291,Is alexithymia a risk factor for unexplained physical symptoms in general medical outpatients?,no,no,True,6.745,8.459,5.6631,1.714,"""No.""",260,False,False,no,True,True,1–2,<= 512 (normal)
292,Are sports medicine journals relevant and applicable to practitioners and athletes?,no,no,True,6.1136,8.1784,1.2367,2.0648,"""Is sports medicine research relevant and applicable to practitioners and athletes?"" The results of this study suggest that sports medicine journals are not relevant and applicable to",140,False,False,unparsable,False,False,2–5,<= 512 (normal)
293,Does quantitative left ventricular regional wall motion change after fibrous tissue resection in endomyocardial fibrosis?,no,no,True,4.2647,7.9736,3.7066,3.7089,The left ventricular ejection fraction did not change after fibrous tissue resection in New York Heart Association FC III and IV patients.,303,False,False,unparsable,False,False,2–5,<= 512 (normal)
294,Does gestational age misclassification explain the difference in birthweights for Australian aborigines and whites?,no,no,True,1.5851,6.3282,2.3132,4.015,the difference in birthweight for Aborigines and whites is due to differential misclassification of gestational age.,245,False,False,unparsable,False,False,2–5,<= 512 (normal)
295,Utility of unenhanced fat-suppressed T1-weighted MRI in children with sickle cell disease -- can it differentiate bone infarcts from acute osteomyelitis?,no,no,True,4.7392,9.3617,3.7728,4.6225,unenhanced T1-W fat-saturated MRI is not useful in differentiating bone infarcts from acute osteomyelitis in children with SCD.,347,False,False,unparsable,False,False,2–5,<= 512 (normal)
296,Do African American women require fewer calories to maintain weight?,no,no,True,3.4177,7.8252,3.9845,3.8407,AA women require fewer calories to maintain weight than non-AA women.,357,False,False,unparsable,False,False,2–5,<= 512 (normal)
297,The use of audit to identify maternal mortality in different settings: is it just a difference between the rich and the poor?,no,no,True,-0.3309,6.1914,2.5579,3.6336,"(1) HIV / AIDS in Zambia, (2) sepsis in The Gambia, (3) HIV / AIDS in The Gambia, (",274,False,False,unparsable,False,False,2–5,<= 512 (normal)
298,Are wandering and physically nonaggressive agitation equivalent?,no,no,True,5.8956,6.9992,3.1261,1.1036,Wandering is equivalent to PNA.,235,False,False,unparsable,False,False,1–2,<= 512 (normal)
299,Is the covering of the resection margin after distal pancreatectomy advantageous?,no,no,True,5.9479,9.4995,3.9005,3.5516,the coverage of the resection margins after distal pancreatectomy is not advantageous.,445,False,False,unparsable,False,False,2–5,<= 512 (normal)
300,Does continuous intravenous infusion of low-concentration epinephrine impair uterine blood flow in pregnant ewes?,no,no,True,5.187,9.1028,4.1559,3.9158,"""No.""",262,False,False,no,True,True,2–5,<= 512 (normal)
301,Do healthier lifestyles lead to less utilization of healthcare resources?,no,no,True,4.9923,7.4647,3.0788,2.4724,"""I have a healthy lifestyle,"" ""I have a healthy diet,"" ""I have regular blood pressure measurement,"" ""I have a healthy",267,False,False,unparsable,False,False,2–5,<= 512 (normal)
302,Do risk factors for suicidal behavior differ by affective disorder polarity?,no,no,True,2.537,7.62,1.3368,5.0831,hopelessness and active substance abuse are risk factors for suicidal behavior in major affective disorders.,287,False,False,unparsable,False,False,> 5 (confident),<= 512 (normal)
303,Thrombosis prophylaxis in hospitalised medical patients: does prophylaxis in all patients make sense?,no,no,True,4.9375,8.124,3.0246,3.1866,'Prophylaxis in all patients is not feasible'.,207,False,False,unparsable,False,False,2–5,<= 512 (normal)
304,Is late-night salivary cortisol a better screening test for possible cortisol excess than standard screening tests in obese patients with Type 2 diabetes?,no,no,True,4.3287,8.9067,3.8208,4.5781,"late-night salivary cortisol > 10 nmol / L (sensitivity 70%, specificity 90%), 24hr UFC > 400 nmol (sensitivity 70",267,False,False,unparsable,False,False,2–5,<= 512 (normal)
305,Does escalation of the apical dose change treatment outcome in beta-radiation of posterior choroidal melanomas with 106Ru plaques?,no,no,True,3.5207,7.7082,1.9419,4.1876,the apical dose prescription should be 100 Gy.,255,False,False,unparsable,False,False,2–5,<= 512 (normal)
306,Estradiol and Antagonist Pretreatment Prior to Microdose Leuprolide in in Vitro Fertilization. Does It Improve IVF Outcomes in Poor Responders as Compared to Oral Contraceptive Pill?,no,no,True,4.807,7.3598,4.4792,2.5528,OCP / ML is superior to E2 + antag / ML in poor responders stimulated with microdose leuprolide protocol.,259,False,False,unparsable,False,False,2–5,<= 512 (normal)
307,Do risk calculators accurately predict surgical site occurrences?,no,no,True,6.9644,8.2172,2.3589,1.2528,HW-RAT is the best model for predicting SSO and SSI after open VHR.,559,False,False,unparsable,False,False,1–2,> 512 (long)
308,Is diffusion-weighted imaging a significant indicator of the development of vascularization in hypovascular hepatocellular lesions?,no,no,True,5.5997,7.6774,3.7174,2.0777,"The sensitivity, specificity, positive predictive value, negative predictive value, and accuracy of DWI in predicting the development of vascularization in HHLs were 100%",168,False,False,unparsable,False,False,2–5,<= 512 (normal)
309,Does confined placental mosaicism account for adverse perinatal outcomes in IVF pregnancies?,no,no,True,4.7474,7.7595,5.8314,1.9281,CPM is not a major cause of adverse perinatal outcomes in IVF / ICSI pregnancies.,305,False,False,no,True,True,1–2,<= 512 (normal)
310,Do elderly cancer patients have different care needs compared with younger ones?,no,no,True,5.5431,7.3807,3.954,1.8375,"""I am not sure,"" ""I am not sure,"" ""I am not sure,"" ""I am not sure,"" ""I",267,False,False,no,True,True,1–2,<= 512 (normal)
311,Does increased nerve length within the treatment volume improve trigeminal neuralgia radiosurgery?,no,no,True,6.2343,8.0986,4.4706,1.8643,"""The longer the nerve is irradiated, the better the pain relief will be.""",285,False,False,unparsable,False,False,1–2,<= 512 (normal)
312,Amblyopia: is visual loss permanent?,no,no,True,4.2658,8.3799,1.4194,4.1141,"""There is no evidence that visual loss is permanent in the majority of cases of age related macular degeneration.""",203,False,False,no,True,True,2–5,<= 512 (normal)
313,Are physicians meeting the needs of family caregivers of the frail elderly?,no,no,True,5.3026,7.2819,2.5077,1.9793,"""I am not a caregiver"" (56.3%), ""I am not a caregiver"" (43.7%), and ""I am",228,False,False,no,True,True,1–2,<= 512 (normal)
314,Will CT ordering practices change if we educate residents about the potential effects of radiation exposure?,no,no,True,6.2077,6.4687,4.6657,0.261,"""CT scans are ordered for other reasons"" (57%), ""CT scans are ordered for other reasons"" (38%), and """,306,False,True,unparsable,False,False,< 1 (uncertain),<= 512 (normal)
315,Is arch form influenced by sagittal molar relationship or Bolton tooth-size discrepancy?,no,no,True,3.7206,7.4079,3.4546,3.6873,"""There is no association between arch form and tooth-size discrepancy.""",186,False,False,no,True,True,2–5,<= 512 (normal)
316,Are the long-term results of the transanal pull-through equal to those of the transabdominal pull-through?,no,no,True,3.1467,7.3251,2.6044,4.1784,"""The TERPT group had a better long-term outcome than the ABD group.""",340,False,False,unparsable,False,False,2–5,<= 512 (normal)
317,Should temperature be monitorized during kidney allograft preservation?,no,no,True,5.4634,7.7243,5.4633,2.2609,"""The temperature is not monitored during preservation.""",299,False,False,unparsable,False,False,2–5,<= 512 (normal)
318,Should all human immunodeficiency virus-infected patients with end-stage renal disease be excluded from transplantation?,no,no,True,6.8096,8.6608,6.3558,1.8512,"""It is not necessary to exclude HIV-infected patients from transplantation.""",258,False,False,no,True,True,1–2,<= 512 (normal)
319,Does minimal access major surgery in the newborn hurt less?,no,no,True,4.5573,9.0089,4.5095,4.4516,MAS in neonates is associated with less postoperative pain in comparison to conventional surgery.,338,False,False,unparsable,False,False,2–5,<= 512 (normal)
320,Does increased patient awareness improve accrual into cancer-related clinical trials?,no,yes,False,6.719,6.548,4.2897,0.171,"""I am very satisfied with the information provided.""",235,False,True,unparsable,False,False,< 1 (uncertain),<= 512 (normal)
321,Continuity of care experience of residents in an academic vascular department: are trainees learning complete surgical care?,no,no,True,5.1226,7.7199,0.6286,2.5973,"""The resident is able to provide complete surgical care for the patient.""",412,False,False,unparsable,False,False,2–5,<= 512 (normal)
322,Health habits and vaccination status of Lebanese residents: are future doctors applying the rules of prevention?,no,no,True,4.3807,7.069,1.7258,2.6882,"""I don't know"" for measles, mumps, rubella (MMR), diphtheria, tetanus, poliomyelitis (dT Polio), hepatitis B (",412,False,False,no,True,True,2–5,<= 512 (normal)
323,Landolt C and snellen e acuity: differences in strabismus amblyopia?,no,no,True,4.2881,7.1023,2.5135,2.8142,LR = SE + / - 1 / 2.,335,False,False,unparsable,False,False,2–5,<= 512 (normal)
324,The insertion allele of the ACE gene I/D polymorphism. A candidate gene for insulin resistance?,no,no,True,5.1105,7.6606,4.2126,2.5501,the ACE gene I / D polymorphism is not associated with insulin resistance in NIDDM or nondiabetic subjects.,303,False,False,unparsable,False,False,2–5,<= 512 (normal)
325,Is fetal gender associated with emergency department visits for asthma during pregnancy?,no,no,True,7.3686,8.9877,5.5998,1.6192,"""There is no association between fetal gender and ED visits for asthma during pregnancy.""",299,False,False,no,True,True,1–2,<= 512 (normal)
326,Blunt trauma in intoxicated patients: is computed tomography of the abdomen always necessary?,no,no,True,5.8386,8.1464,2.3143,2.3078,CT of the abdomen is not necessary in intoxicated patients with blunt trauma.,181,False,False,unparsable,False,False,2–5,<= 512 (normal)
327,Risk factors for avascular necrosis of bone in patients with systemic lupus erythematosus: is there a role for antiphospholipid antibodies?,no,no,True,5.559,9.3426,3.7576,3.7836,aPL status is not a risk factor for AVN in patients with SLE.,214,False,False,no,True,True,2–5,<= 512 (normal)
328,Volume change of uterine myomas during pregnancy: do myomas really grow?,no,no,True,5.1008,8.053,3.0485,2.9522,"the volume of uterine myomas decreases during pregnancy, while the volume of myomas that increase in size.",347,False,False,unparsable,False,False,2–5,<= 512 (normal)
329,Do foreign bodies migrate through the body towards the heart?,no,no,True,1.7636,7.2293,3.7026,3.5267,"the FB should be removed, but the patient should be followed up.",225,False,False,unparsable,False,False,2–5,<= 512 (normal)
330,Does concomitant anterior/apical repair during midurethral sling improve the overactive bladder component of mixed incontinence?,no,no,True,6.7208,9.2554,6.344,2.5346,"""No.""",369,False,False,no,True,True,2–5,<= 512 (normal)
331,Is hypoalbuminemia an independent prognostic factor in patients with gastric cancer?,no,no,True,4.8568,8.9528,4.0734,4.0959,hypoalbuminemia is an independent prognostic factor in patients with gastric cancer.,263,False,False,unparsable,False,False,2–5,<= 512 (normal)
332,Is adjustment for reporting heterogeneity necessary in sleep disorders?,no,yes,False,7.3492,7.1492,3.4096,0.2,"""I am not worried about sleep problems.""",314,False,True,no,True,False,< 1 (uncertain),<= 512 (normal)
