idx,question,true_label,predicted_label,correct,score_yes,score_no,score_maybe,confidence_margin,generated_text,prompt_token_len,truncated,uncertain,parsed_from_text,is_parsable,text_label_match,margin_bucket,length_bucket
210,Sternal plating for primary and secondary sternal closure; can it improve sternal stability?,yes,yes,True,14.892,14.309,13.487,0.5831,yes / no / maybe yes / no.,304,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
211,Can early second-look tympanoplasty reduce the rate of conversion to modified radical mastoidectomy?,yes,no,False,15.4106,15.4639,15.1357,0.0533,no yes / no yes / no yes / no yes / no yes / no yes / no yes / no yes / no yes / no yes /,208,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
212,Can T-cell deficiency affect spatial learning ability following toluene exposure?,yes,yes,True,15.9703,15.2666,14.1758,0.7037,yes / no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,220,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
213,Are acceptance rates of a national preventive home visit programme for older people socially imbalanced?,yes,yes,True,17.0715,16.3388,15.5338,0.7327,yes / no / maybe yes / no / yes / no / yes / yes / yes / yes / yes / yes / yes / yes /,279,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
214,Increased neutrophil migratory activity after major trauma: a factor in the etiology of acute respiratory distress syndrome?,yes,yes,True,15.6101,15.131,14.1158,0.4791,yes / no / maybe yes / no.,414,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
215,"Do improvements in outreach, clinical, and family and community-based services predict improvements in child survival?",yes,yes,True,17.186,16.7862,15.3127,0.3998,yes / no / maybe / no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes,383,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
216,Vertical lines in distal esophageal mucosa (VLEM): a true endoscopic manifestation of esophagitis in children?,yes,yes,True,16.0155,15.7224,14.2587,0.2931,yes / no / maybe yes / no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,262,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
217,An HIV1/2 point of care test on sputum for screening TB/HIV co-infection in Central India - Will it work?,yes,yes,True,17.5753,17.2708,16.0965,0.3045,yes / no / maybe yes / no / yes / no / yes / no / yes / yes / no / yes / yes / no /,241,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
218,Is crime associated with over-the-counter pharmacy syringe sales?,yes,yes,True,17.9714,17.4336,15.7215,0.5378,yes / no / maybe / yes / no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes,272,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
219,Colorectal cancer in young patients: is it a distinct clinical entity?,yes,no,False,15.8359,16.1867,14.6156,0.3508,no / yes / yes / no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,339,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
220,Does evidence-based practice improve patient outcomes?,yes,yes,True,16.0442,15.9613,14.6574,0.0829,yes / no / no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,370,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
221,Can the prognosis of polymyalgia rheumatica be predicted at disease onset?,yes,no,False,16.2088,16.5906,14.879,0.3818,no / yes / yes / no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,363,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
222,Does prior benign prostate biopsy predict outcome for patients treated with radical perineal prostatectomy?,yes,no,False,16.3755,16.58,14.615,0.2045,no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,306,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
223,Is the Distance Worth It?,yes,yes,True,16.5072,16.0889,14.7789,0.4183,yes / no / maybe / no / yes / yes / yes / yes.,399,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
224,Treatment as prevention in resource-limited settings: is it feasible to maintain HIV viral load suppression over time?,yes,no,False,15.5337,15.7647,14.2478,0.231,no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,335,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
225,Does head positioning influence anterior chamber depth in pseudoexfoliation syndrome?,yes,yes,True,15.6712,15.1922,13.6396,0.479,yes / no / maybe yes / no / maybe yes / no / yes / yes / yes / yes / yes / yes / yes /,255,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
226,Are intraoperative precursor events associated with postoperative major adverse events?,yes,yes,True,15.9464,15.5831,14.3794,0.3633,yes / no / no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,315,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
227,Transient tachypnea of the newborn (TTN): a role for polymorphisms in the beta-adrenergic receptor (ADRB) encoding genes?,yes,yes,True,16.0034,15.0492,13.8478,0.9542,yes / no / maybe yes / no / maybe yes / no / yes / yes / yes / yes / yes / yes / yes /,253,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
228,Could ADMA levels in young adults born preterm predict an early endothelial dysfunction?,yes,yes,True,16.1296,15.3876,13.9679,0.742,yes / no / maybe yes / no / yes / no / yes / yes / yes / yes / yes / yes / yes / yes /,309,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
229,Informed consent for total hip arthroplasty: does a written information sheet improve recall by patients?,yes,yes,True,17.272,16.9173,15.7273,0.3547,yes / no / maybe yes / no / yes / no / yes / no / yes / no / yes / no / yes / no /,165,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
230,Quaternary cytoreductive surgery in ovarian cancer: does surgical effort still matter?,yes,yes,True,15.5757,15.4492,13.9212,0.1265,yes / no / no / yes / no / yes / no / yes / no / yes / no / yes / no / yes / no /,417,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
231,Can a Novel Surgical Approach to the Temporomandibular Joint Improve Access and Reduce Complications?,yes,yes,True,16.1872,15.5608,14.5852,0.6264,yes / no / maybe yes / no / maybe yes / no / yes / yes / yes / yes / yes / yes / yes /,183,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
232,Hepatic arterial embolization for unresectable hepatocellular carcinomas: do technical factors affect prognosis?,yes,no,False,16.3708,16.443,14.5745,0.0722,no / yes / yes / yes.,314,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
233,Is plate clearing a risk factor for obesity?,yes,yes,True,16.9088,16.5058,15.1968,0.403,yes / no / maybe yes / no / yes / yes / yes / yes / yes / yes / yes / yes / yes yes yes yes,190,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
234,Outcomes of severely injured adult trauma patients in an Australian health service: does trauma center level make a difference?,yes,yes,True,16.5104,16.1978,15.4788,0.3126,yes / no / maybe / no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes,318,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
235,Does the lipid-lowering peroxisome proliferator-activated receptors ligand bezafibrate prevent colon cancer in patients with coronary artery disease?,yes,yes,True,15.9728,15.801,14.0949,0.1718,yes / no / maybe yes / no / yes / no / yes / yes / yes / yes / yes / yes / yes / yes /,409,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
236,Serum angiotensin-converting enzyme and frequency of severe hypoglycaemia in Type 1 diabetes: does a relationship exist?,yes,yes,True,16.7658,16.4147,14.6723,0.3511,yes / no / no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,325,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
237,Hypotension in patients with coronary disease: can profound hypotensive events cause myocardial ischaemic events?,yes,yes,True,16.5897,16.2281,15.2626,0.3616,yes / no / no / yes / no / yes / yes / yes / yes / yes / yes / yes yes yes yes yes yes yes yes,328,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
238,Measuring hospital mortality rates: are 30-day data enough?,yes,yes,True,16.6503,15.602,15.1097,1.0483,yes / no / maybe.,297,False,False,yes,True,True,1–2,<= 512 (normal)
239,Is the ability to perform transurethral resection of the prostate influenced by the surgeon's previous experience?,yes,no,False,14.9534,15.0238,14.0819,0.0704,no yes / no yes / no yes / no yes / no yes / no yes / no yes / no yes / no yes / no yes /,287,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
240,"Syncope during bathing in infants, a pediatric form of water-induced urticaria?",yes,yes,True,14.6821,14.3049,13.5505,0.3772,yes / no / maybe yes / no.,248,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
241,Do women residents delay childbearing due to perceived career threats?,yes,yes,True,16.8853,16.5754,15.1651,0.3099,yes / no / maybe / yes / no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes,297,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
242,Is trabecular bone related to primary stability of miniscrews?,yes,yes,True,15.3573,14.5992,13.6621,0.7581,yes / no / maybe yes / no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,261,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
243,Acute respiratory distress syndrome in children with malignancy--can we predict outcome?,yes,yes,True,15.8733,15.317,14.0592,0.5563,yes / no / maybe yes / no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,208,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
244,"Neoadjuvant Imatinib in Locally Advanced Gastrointestinal stromal Tumours, Will Kit Mutation Analysis Be a Pathfinder?",yes,no,False,14.6868,14.9355,14.2958,0.2487,no yes / no yes / no yes / no yes / no yes / no yes / no yes / no yes yes yes yes yes yes yes yes,378,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
245,Is obesity a risk factor for wheezing among adolescents?,yes,yes,True,16.9031,16.7722,15.1638,0.1309,yes / no / no / yes / yes / yes.,398,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
246,Could ESC (Electronic Stability Control) change the way we drive?,yes,no,False,16.0076,16.4475,15.6778,0.4398,no / yes / no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,333,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
247,Does a geriatric oncology consultation modify the cancer treatment plan for elderly patients?,yes,yes,True,15.7528,15.3351,14.4972,0.4177,yes / no / no / yes / no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,270,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
248,Can students' scores on preclerkship clinical performance examinations predict that they will fail a senior clinical performance examination?,yes,yes,True,17.0991,16.5894,15.3449,0.5096,yes / no / maybe yes / no / yes / yes / yes / yes.,281,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
249,Adults with mild intellectual disabilities: can their reading comprehension ability be improved?,yes,yes,True,15.9585,15.1682,14.8364,0.7904,yes / no / maybe.,369,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
250,Can nurse-led preoperative education reduce anxiety and postoperative complications of patients undergoing cardiac surgery?,yes,yes,True,16.0929,15.9089,14.2587,0.1841,yes / no / no / yes / no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,305,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
251,Is there a relationship between homocysteine and vitiligo?,yes,yes,True,15.3369,15.2562,14.2665,0.0806,yes / no / maybe yes / no / yes / no / yes / no / yes / yes / no / yes / yes / yes /,456,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
252,Does para-cervical block offer additional advantages in abortion induction with gemeprost in the 2nd trimester?,yes,no,False,14.651,14.8234,13.4371,0.1725,no yes / no / maybe yes / no / yes / no / yes / no / yes / no / yes / no / yes / no,352,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
253,Is a 9-month treatment sufficient in tuberculous enterocolitis?,yes,no,False,15.1935,15.7689,14.623,0.5753,no / yes / yes.,259,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
254,Reporting and interpreting red blood cell morphology: is there discordance between clinical pathologists and clinicians?,yes,yes,True,15.8276,15.6209,14.6626,0.2067,yes / no / maybe / no / yes / no / yes / yes / yes / yes / yes / yes / yes / yes / yes,286,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
255,The inverse equity hypothesis: does it apply to coverage of cancer screening in middle-income countries?,yes,yes,True,17.4803,16.6208,16.3429,0.8595,yes / no / maybe / yes / no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes,312,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
256,Menopausal hormone therapy and irregular endometrial bleeding: a potential role for uterine natural killer cells?,yes,no,False,15.5578,15.6394,14.8064,0.0815,no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,273,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
257,Can we ease the financial burden of colonoscopy?,yes,yes,True,16.2971,15.9002,15.1394,0.3969,yes / no / maybe / no / yes / no / yes / yes / yes / yes / yes / yes / yes / yes / yes,328,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
258,Does open access publishing increase the impact of scientific articles?,yes,yes,True,16.9012,16.739,15.3006,0.1622,yes / no / maybe yes / no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,340,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
259,Can biofeedback training of psychophysiological responses enhance athletes' sport performance?,yes,yes,True,15.5994,14.8691,14.0839,0.7303,yes / no / maybe yes / no / maybe yes / no / maybe yes / no / maybe yes / no / yes /,414,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
260,Are patients willing participants in the new wave of community-based medical education in regional and rural Australia?,yes,no,False,15.9384,15.9704,14.5379,0.032,no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,240,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
261,Are pectins involved in cold acclimation and de-acclimation of winter oil-seed rape plants?,yes,yes,True,14.8066,13.5665,13.1428,1.2401,yes / no / maybe yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,241,False,False,yes,True,True,1–2,<= 512 (normal)
262,The HELPP syndrome--evidence of a possible systemic inflammatory response in pre-eclampsia?,yes,yes,True,15.2273,14.1314,13.234,1.0959,yes / no / maybe yes / no / yes / no / yes / yes / yes / yes / yes / yes / yes / yes /,349,False,False,yes,True,True,1–2,<= 512 (normal)
263,Optimism and survival: does an optimistic outlook predict better survival at advanced ages?,yes,yes,True,18.2466,17.9241,16.3949,0.3224,yes / no / maybe yes / no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,361,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
264,Is combined therapy more effective than growth hormone or hyperbaric oxygen alone in the healing of left ischemic and non-ischemic colonic anastomoses?,yes,yes,True,15.3737,14.859,13.3844,0.5146,yes / no / maybe yes / no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,308,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
265,The promise of specialty pharmaceuticals: are they worth the price?,yes,yes,True,16.8521,14.5108,14.1814,2.3413,yes / no / maybe yes / no.,250,False,False,yes,True,True,2–5,<= 512 (normal)
266,A comparison of 500 prefilled textured saline breast implants versus 500 standard textured saline breast implants: is there a difference in deflation rates?,yes,yes,True,17.1713,16.1418,15.0018,1.0295,yes / no / maybe yes / no / yes / no / yes / yes / no / yes / yes / yes / yes / yes /,363,False,False,yes,True,True,1–2,<= 512 (normal)
267,Is withdrawal-induced anxiety in alcoholism based on beta-endorphin deficiency?,yes,yes,True,16.1977,15.4598,15.2545,0.7378,yes / no.,377,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
268,Cardiac reoperations in octogenarians: Do they really benefit?,yes,yes,True,15.9435,14.8907,13.3006,1.0529,yes / no / maybe yes / no / yes / no / yes / yes / yes / yes / yes / yes / yes / yes /,315,False,False,yes,True,True,1–2,<= 512 (normal)
269,Is first-line single-agent mitoxantrone in the treatment of high-risk metastatic breast cancer patients as effective as combination chemotherapy?,yes,no,False,15.5308,15.639,14.1755,0.1082,no / yes / yes.,320,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
270,Can clinical supervision sustain our workforce in the current healthcare landscape?,yes,yes,True,17.5071,17.2386,15.3678,0.2685,yes / no / maybe / no / yes / no / yes / yes / yes / yes / yes / yes / yes / yes / yes,365,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
271,Can distal ureteral diameter predict reflux resolution after endoscopic injection?,yes,yes,True,15.574,15.5408,13.5932,0.0332,yes / no / no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,300,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
272,Is lumbar drainage of postoperative cerebrospinal fluid fistula after spine surgery effective?,yes,no,False,15.2619,15.2953,13.6729,0.0334,no / yes / yes / no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,169,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
273,Assessing joint line positions by means of the contralateral knee: a new approach for planning knee revision surgery?,yes,yes,True,16.2739,15.0175,13.8536,1.2564,yes / no / maybe yes / no / yes / no / maybe yes / no / yes / no / yes / no / yes /,230,False,False,yes,True,True,1–2,<= 512 (normal)
274,Can myometrial electrical activity identify patients in preterm labor?,yes,yes,True,15.7755,15.3062,13.3815,0.4693,yes / no / no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,228,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
275,Does the Transmissible Liability Index (TLI) assessed in late childhood predict suicidal symptoms at young adulthood?,yes,yes,True,17.7521,16.5091,15.2625,1.243,yes / no / maybe yes / no.,241,False,False,yes,True,True,1–2,<= 512 (normal)
276,Does strategy training reduce age-related deficits in working memory?,no,yes,False,17.1372,15.712,15.0513,1.4252,yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,291,False,False,yes,True,True,1–2,<= 512 (normal)
277,Does the sex of acute stroke patients influence the effectiveness of rt-PA?,no,yes,False,16.0126,15.7549,13.951,0.2576,yes / no / maybe yes / no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,366,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
278,Does the early adopter of drugs exist?,no,yes,False,16.6976,15.9444,15.1169,0.7532,yes / no / maybe yes / no.,286,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
279,Can 'high-risk' human papillomaviruses (HPVs) be detected in human breast milk?,no,no,True,15.4038,15.6009,14.3706,0.1971,no yes / no yes / no yes / no yes / no yes / no yes / no yes / no yes / no yes yes / no yes,108,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
280,Is nasogastric decompression useful in prevention of leaks after laparoscopic sleeve gastrectomy?,no,no,True,15.0009,15.1339,13.5465,0.133,no / yes / yes / no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,313,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
281,"Regional anesthesia as compared with general anesthesia for surgery in geriatric patients with hip fracture: does it decrease morbidity, mortality, and health care costs?",no,yes,False,15.7104,15.6346,14.2652,0.0757,yes / no / no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,316,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
282,Double reading of barium enemas: is it necessary?,no,no,True,16.9967,17.0183,14.6509,0.0216,no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,365,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
283,"Is there any evidence of a ""July effect"" in patients undergoing major cancer surgery?",no,yes,False,16.1074,15.9558,14.1648,0.1516,yes / no / no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,282,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
284,Characterization of the gender dimorphism after injury and hemorrhagic shock: are hormonal differences responsible?,no,yes,False,16.2957,15.6736,14.2359,0.6221,yes / no / no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,316,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
285,Cardiogenic shock complicating acute myocardial infarction in elderly patients: does admission to a tertiary center improve survival?,no,yes,False,16.7289,16.4882,15.172,0.2407,yes / no / maybe yes / no / yes / yes / yes / yes / yes / yes / yes / yes yes yes yes yes yes,317,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
286,Sub-classification of low-grade cerebellar astrocytoma: is it clinically meaningful?,no,yes,False,16.1532,15.521,13.9015,0.6322,yes / no / maybe yes / no.,247,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
287,Department of Transportation vs self-reported data on motor vehicle collisions and driving convictions for stroke survivors: do they agree?,no,yes,False,16.8683,16.5333,15.1914,0.335,yes / no / maybe / yes / no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes,329,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
288,Cholesterol screening in school children: is family history reliable to choose the ones to screen?,no,yes,False,16.0948,15.5951,14.5798,0.4997,yes / no / maybe yes / no / yes / no / yes / yes / yes / yes / yes / yes / yes / yes /,157,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
289,Did the call for boycott by the Catholic bishops affect the polio vaccination coverage in Kenya in 2015?,no,no,True,15.9066,16.5467,14.5782,0.6401,no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,314,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
290,Does early discharge with nurse home visits affect adequacy of newborn metabolic screening?,no,yes,False,16.5043,15.8571,14.4696,0.6472,yes / no / maybe yes / no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,318,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
291,Is alexithymia a risk factor for unexplained physical symptoms in general medical outpatients?,no,no,True,15.605,16.1357,13.9303,0.5308,no yes / no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes,252,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
292,Are sports medicine journals relevant and applicable to practitioners and athletes?,no,yes,False,16.6261,15.7748,14.9222,0.8513,yes / no / maybe yes / no.,132,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
293,Does quantitative left ventricular regional wall motion change after fibrous tissue resection in endomyocardial fibrosis?,no,yes,False,15.0866,14.9706,13.6764,0.116,yes / no / maybe / no / yes / no / yes / yes / yes / yes / yes / yes / yes / yes / yes,295,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
294,Does gestational age misclassification explain the difference in birthweights for Australian aborigines and whites?,no,yes,False,16.1589,14.9627,14.7262,1.1963,yes / no / maybe.,237,False,False,yes,True,True,1–2,<= 512 (normal)
295,Utility of unenhanced fat-suppressed T1-weighted MRI in children with sickle cell disease -- can it differentiate bone infarcts from acute osteomyelitis?,no,no,True,15.3219,15.799,13.8479,0.4771,no / yes / yes / no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,339,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
296,Do African American women require fewer calories to maintain weight?,no,yes,False,16.5982,15.7376,13.8357,0.8606,yes / no / no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,349,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
297,The use of audit to identify maternal mortality in different settings: is it just a difference between the rich and the poor?,no,yes,False,15.9845,15.7642,15.8179,0.1665,yes / no / maybe / no.,266,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
298,Are wandering and physically nonaggressive agitation equivalent?,no,yes,False,17.5146,16.1319,14.999,1.3828,yes / no / maybe yes / no.,227,False,False,yes,True,True,1–2,<= 512 (normal)
299,Is the covering of the resection margin after distal pancreatectomy advantageous?,no,yes,False,15.3212,14.7418,12.7555,0.5795,yes / no / no / yes / no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,437,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
300,Does continuous intravenous infusion of low-concentration epinephrine impair uterine blood flow in pregnant ewes?,no,no,True,14.6023,14.8009,13.1019,0.1987,no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,254,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
301,Do healthier lifestyles lead to less utilization of healthcare resources?,no,yes,False,16.2631,15.9883,14.2259,0.2748,yes / no / maybe yes / no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,259,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
302,Do risk factors for suicidal behavior differ by affective disorder polarity?,no,yes,False,16.4687,15.9193,15.0654,0.5494,yes / no / no.,279,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
303,Thrombosis prophylaxis in hospitalised medical patients: does prophylaxis in all patients make sense?,no,yes,False,17.5927,16.3327,14.7088,1.26,yes / no / maybe yes / no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,199,False,False,yes,True,True,1–2,<= 512 (normal)
304,Is late-night salivary cortisol a better screening test for possible cortisol excess than standard screening tests in obese patients with Type 2 diabetes?,no,yes,False,16.9749,16.6347,15.0309,0.3402,yes / no / maybe yes / no / yes / no / yes / yes / yes / yes / yes / yes / yes / yes /,259,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
305,Does escalation of the apical dose change treatment outcome in beta-radiation of posterior choroidal melanomas with 106Ru plaques?,no,yes,False,15.0819,14.8223,13.1746,0.2596,yes / no / maybe yes / no.,247,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
306,Estradiol and Antagonist Pretreatment Prior to Microdose Leuprolide in in Vitro Fertilization. Does It Improve IVF Outcomes in Poor Responders as Compared to Oral Contraceptive Pill?,no,yes,False,16.0852,15.4192,14.4199,0.666,yes / no / no / maybe yes / no / yes / no / yes / yes / no / yes / yes / yes / yes /,251,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
307,Do risk calculators accurately predict surgical site occurrences?,no,yes,False,16.6652,15.7845,14.0715,0.8807,yes / no / maybe yes / no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,551,False,True,yes,True,True,< 1 (uncertain),> 512 (long)
308,Is diffusion-weighted imaging a significant indicator of the development of vascularization in hypovascular hepatocellular lesions?,no,yes,False,16.203,16.036,14.1795,0.1671,yes / no / maybe yes / no.,160,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
309,Does confined placental mosaicism account for adverse perinatal outcomes in IVF pregnancies?,no,yes,False,16.6009,16.2075,15.0175,0.3934,yes / no / maybe yes / no / yes / no / yes / yes / yes / yes / yes / yes / yes / yes /,297,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
310,Do elderly cancer patients have different care needs compared with younger ones?,no,yes,False,16.9788,15.8054,15.3169,1.1734,yes / no / maybe yes / no / maybe no / yes / yes / yes / yes / yes / yes / yes / yes /,259,False,False,yes,True,True,1–2,<= 512 (normal)
311,Does increased nerve length within the treatment volume improve trigeminal neuralgia radiosurgery?,no,yes,False,15.7332,15.4206,13.1456,0.3126,yes / no / no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,277,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
312,Amblyopia: is visual loss permanent?,no,yes,False,15.7189,15.5246,13.8273,0.1942,yes / no / maybe yes / no.,195,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
313,Are physicians meeting the needs of family caregivers of the frail elderly?,no,yes,False,15.7118,15.545,14.8512,0.1667,yes / no / maybe / no / yes / no / yes / yes / yes / yes / yes / yes / yes / yes / yes,220,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
314,Will CT ordering practices change if we educate residents about the potential effects of radiation exposure?,no,yes,False,15.56,15.0696,14.5802,0.4904,yes / no / maybe / no / yes / no / yes / yes / yes / yes / yes / yes / yes / yes / yes,298,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
