idx,question,true_label,predicted_label,correct,score_yes,score_no,score_maybe,confidence_margin,generated_text,prompt_token_len,truncated,uncertain,parsed_from_text,is_parsable,text_label_match,margin_bucket,length_bucket
224,Treatment as prevention in resource-limited settings: is it feasible to maintain HIV viral load suppression over time?,yes,no,False,5.8182,9.7898,4.6778,3.9716,"""TasP is not feasible.""",335,False,False,no,True,True,2–5,<= 512 (normal)
225,Does head positioning influence anterior chamber depth in pseudoexfoliation syndrome?,yes,no,False,5.3481,6.7411,2.9026,1.3929,"""Yes.""",255,False,False,yes,True,False,1–2,<= 512 (normal)
226,Are intraoperative precursor events associated with postoperative major adverse events?,yes,yes,True,8.692,8.1247,4.56,0.5673,"""Is there a relationship between precursor events and postoperative MACE?""",315,False,True,unparsable,False,False,< 1 (uncertain),<= 512 (normal)
227,Transient tachypnea of the newborn (TTN): a role for polymorphisms in the beta-adrenergic receptor (ADRB) encoding genes?,yes,no,False,5.9383,6.1777,2.1173,0.2394,TTN is associated with a genetic predisposition to TTN.,253,False,True,unparsable,False,False,< 1 (uncertain),<= 512 (normal)
228,Could ADMA levels in young adults born preterm predict an early endothelial dysfunction?,yes,no,False,6.0054,6.4193,4.2118,0.4139,ADMA levels in young adults born preterm at extremely low birth weight are reduced compared to those of a control group of healthy adults born at term.,309,False,True,unparsable,False,False,< 1 (uncertain),<= 512 (normal)
229,Informed consent for total hip arthroplasty: does a written information sheet improve recall by patients?,yes,yes,True,8.4412,7.4548,2.8763,0.9864,"""Will the patient know that he or she is undergoing total hip arthroplasty?""",165,False,True,unparsable,False,False,< 1 (uncertain),<= 512 (normal)
230,Quaternary cytoreductive surgery in ovarian cancer: does surgical effort still matter?,yes,no,False,6.6781,7.6713,4.4903,0.9932,"""Quaternary cytoreduction is a safe and effective procedure in EOC relapse.""",417,False,True,unparsable,False,False,< 1 (uncertain),<= 512 (normal)
231,Can a Novel Surgical Approach to the Temporomandibular Joint Improve Access and Reduce Complications?,yes,no,False,6.9508,7.1707,4.0664,0.2199,"""The VMPA is a safe and effective technique for TMJ surgery.""",183,False,True,unparsable,False,False,< 1 (uncertain),<= 512 (normal)
232,Hepatic arterial embolization for unresectable hepatocellular carcinomas: do technical factors affect prognosis?,yes,no,False,5.6653,6.8611,4.1285,1.1958,Selective embolization is a better treatment option than non-selective embolization.,314,False,False,unparsable,False,False,1–2,<= 512 (normal)
233,Is plate clearing a risk factor for obesity?,yes,no,False,6.4353,7.6228,5.889,1.1875,plate clearing is a risk factor for excess weight gain.,190,False,False,unparsable,False,False,1–2,<= 512 (normal)
234,Outcomes of severely injured adult trauma patients in an Australian health service: does trauma center level make a difference?,yes,no,False,4.1739,7.4399,2.907,3.266,Level III trauma centers are associated with a lower risk of death than level I trauma centers.,318,False,False,unparsable,False,False,2–5,<= 512 (normal)
235,Does the lipid-lowering peroxisome proliferator-activated receptors ligand bezafibrate prevent colon cancer in patients with coronary artery disease?,yes,no,False,7.4356,7.6874,6.0378,0.2518,bezafibrate may have a preventive effect on colon cancer development in patients with coronary artery disease.,409,False,True,unparsable,False,False,< 1 (uncertain),<= 512 (normal)
236,Serum angiotensin-converting enzyme and frequency of severe hypoglycaemia in Type 1 diabetes: does a relationship exist?,yes,no,False,7.6431,8.6875,4.2342,1.0444,serum angiotensin-converting enzyme is not a risk factor for SH in people with Type 1 diabetes.,325,False,False,unparsable,False,False,1–2,<= 512 (normal)
237,Hypotension in patients with coronary disease: can profound hypotensive events cause myocardial ischaemic events?,yes,no,False,4.0643,7.6572,6.2132,1.444,Hypotension is a cause of myocardial ischaemia.,328,False,False,unparsable,False,False,1–2,<= 512 (normal)
238,Measuring hospital mortality rates: are 30-day data enough?,yes,no,False,6.0318,7.5899,4.2503,1.5581,30-day data are sufficient to measure hospital performance.,297,False,False,unparsable,False,False,1–2,<= 512 (normal)
239,Is the ability to perform transurethral resection of the prostate influenced by the surgeon's previous experience?,yes,no,False,5.689,7.9328,3.4637,2.2439,"""The urologist's experience does not influence the amount of irrigation fluid absorbed or the amount of irrigation fluid absorbed during transurethral resection of the prostate.""",287,False,False,unparsable,False,False,2–5,<= 512 (normal)
240,"Syncope during bathing in infants, a pediatric form of water-induced urticaria?",yes,no,False,1.7724,6.8886,4.3012,2.5874,aquagenic maladies are a form of water-induced urticaria.,248,False,False,unparsable,False,False,2–5,<= 512 (normal)
241,Do women residents delay childbearing due to perceived career threats?,yes,no,False,5.8548,7.988,4.6718,2.1332,"""Do you have children during residency?""",297,False,False,unparsable,False,False,2–5,<= 512 (normal)
242,Is trabecular bone related to primary stability of miniscrews?,yes,no,False,5.0216,6.7906,5.133,1.6577,"""The evidence is not strong.""",261,False,False,no,True,True,1–2,<= 512 (normal)
243,Acute respiratory distress syndrome in children with malignancy--can we predict outcome?,yes,no,False,7.9161,8.1795,3.9811,0.2634,"""yes.""",208,False,True,yes,True,False,< 1 (uncertain),<= 512 (normal)
244,"Neoadjuvant Imatinib in Locally Advanced Gastrointestinal stromal Tumours, Will Kit Mutation Analysis Be a Pathfinder?",yes,no,False,5.68,7.7296,4.4958,2.0496,"""There is a role for KIT mutation analysis in the selection of patients for NA IM.""",378,False,False,unparsable,False,False,2–5,<= 512 (normal)
245,Is obesity a risk factor for wheezing among adolescents?,yes,no,False,7.1315,7.7083,5.4018,0.5769,"""There is a relationship between obesity and wheezing in adolescence.""",398,False,True,unparsable,False,False,< 1 (uncertain),<= 512 (normal)
246,Could ESC (Electronic Stability Control) change the way we drive?,yes,no,False,6.0774,7.0789,4.5042,1.0015,"""We can change our driving behavior to reduce the likelihood of collisions involving loss of control.""",333,False,False,unparsable,False,False,1–2,<= 512 (normal)
247,Does a geriatric oncology consultation modify the cancer treatment plan for elderly patients?,yes,no,False,6.1525,8.0273,5.9606,1.8748,"""Do you have a treatment plan?""",270,False,False,unparsable,False,False,1–2,<= 512 (normal)
248,Can students' scores on preclerkship clinical performance examinations predict that they will fail a senior clinical performance examination?,yes,yes,True,7.3735,6.6725,2.723,0.701,"""The answer is yes.""",281,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
249,Adults with mild intellectual disabilities: can their reading comprehension ability be improved?,yes,no,False,4.9253,6.7592,1.3788,1.8339,the adults with mild intellectual disabilities can benefit from the teaching of text comprehension strategies.,369,False,False,unparsable,False,False,1–2,<= 512 (normal)
250,Can nurse-led preoperative education reduce anxiety and postoperative complications of patients undergoing cardiac surgery?,yes,yes,True,7.5774,7.5102,5.2374,0.0672,"""The evidence is not strong.""",305,False,True,no,True,False,< 1 (uncertain),<= 512 (normal)
251,Is there a relationship between homocysteine and vitiligo?,yes,no,False,4.8201,8.1267,4.7534,3.3066,homocysteine is not a causative factor in the pathogenesis of vitiligo.,456,False,False,no,True,True,2–5,<= 512 (normal)
252,Does para-cervical block offer additional advantages in abortion induction with gemeprost in the 2nd trimester?,yes,no,False,4.9315,8.5659,3.1198,3.6344,Para-cervical block is not necessary in this procedure.,352,False,False,unparsable,False,False,2–5,<= 512 (normal)
253,Is a 9-month treatment sufficient in tuberculous enterocolitis?,yes,no,False,4.2035,8.5676,6.4591,2.1085,a 9-month treatment is sufficient in tuberculous enterocolitis.,259,False,False,unparsable,False,False,2–5,<= 512 (normal)
254,Reporting and interpreting red blood cell morphology: is there discordance between clinical pathologists and clinicians?,yes,no,False,7.1655,7.252,0.641,0.0864,"""There is no agreement on what is meant by"" RBC morphology. """,286,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
255,The inverse equity hypothesis: does it apply to coverage of cancer screening in middle-income countries?,yes,no,False,4.7862,7.9219,3.4973,3.1357,the inequality in coverage of cancer screening is not a function of overall coverage.,312,False,False,unparsable,False,False,2–5,<= 512 (normal)
256,Menopausal hormone therapy and irregular endometrial bleeding: a potential role for uterine natural killer cells?,yes,no,False,2.7895,7.385,2.7064,4.5955,Irregular bleeding in HT users is associated with increased uNK cell populations and IL-15 expression.,273,False,False,unparsable,False,False,2–5,<= 512 (normal)
257,Can we ease the financial burden of colonoscopy?,yes,no,False,4.2475,8.1282,2.7698,3.8807,"""Can we predict colonoscopy surveillance intervals based on real-time endoscopic assessment of polyp histology?""",328,False,False,unparsable,False,False,2–5,<= 512 (normal)
258,Does open access publishing increase the impact of scientific articles?,yes,yes,True,7.5826,7.344,5.2876,0.2386,Open access publishing of scientific articles in intensive care medicine journals increases the citation count of the articles.,340,False,True,unparsable,False,False,< 1 (uncertain),<= 512 (normal)
259,Can biofeedback training of psychophysiological responses enhance athletes' sport performance?,yes,no,False,6.5739,6.6381,3.0328,0.0642,biofeedback training can be used to improve athletes' psychophysiological control over competitive anxiety and enhance their athletic performance.,414,False,True,unparsable,False,False,< 1 (uncertain),<= 512 (normal)
260,Are patients willing participants in the new wave of community-based medical education in regional and rural Australia?,yes,yes,True,8.2586,7.9037,4.5521,0.3549,"""The patient is willing participants in the new wave of community-based medical education in regional and rural Australia.""",240,False,True,unparsable,False,False,< 1 (uncertain),<= 512 (normal)
261,Are pectins involved in cold acclimation and de-acclimation of winter oil-seed rape plants?,yes,no,False,2.7243,6.4105,3.9874,2.4231,"""The pectins are not involved in the regulation of freezing resistance and tissue growth over the course of plant cold acclimation and de-acclimation.""",241,False,False,no,True,True,2–5,<= 512 (normal)
262,The HELPP syndrome--evidence of a possible systemic inflammatory response in pre-eclampsia?,yes,no,False,6.2196,6.9554,5.7281,0.7358,HELLP syndrome is a systemic inflammatory response syndrome.,349,False,True,unparsable,False,False,< 1 (uncertain),<= 512 (normal)
263,Optimism and survival: does an optimistic outlook predict better survival at advanced ages?,yes,no,False,5.5705,7.7002,6.0648,1.6354,optimism is associated with better survival in the oldest-old.,361,False,False,unparsable,False,False,1–2,<= 512 (normal)
264,Is combined therapy more effective than growth hormone or hyperbaric oxygen alone in the healing of left ischemic and non-ischemic colonic anastomoses?,yes,yes,True,7.4704,6.9671,4.575,0.5033,"""The combination of growth hormone and hyperbaric oxygen is more effective than growth hormone or hyperbaric oxygen alone in the healing of left ischemic and non-ischemic colonic",308,False,True,unparsable,False,False,< 1 (uncertain),<= 512 (normal)
265,The promise of specialty pharmaceuticals: are they worth the price?,yes,no,False,6.3324,7.8718,3.6371,1.5394,specialty pharmaceuticals are worth the price.,250,False,False,unparsable,False,False,1–2,<= 512 (normal)
266,A comparison of 500 prefilled textured saline breast implants versus 500 standard textured saline breast implants: is there a difference in deflation rates?,yes,no,False,5.7257,7.5278,4.1224,1.802,The Poly Implant Prosthesis implants deflate at a significantly lower rate than the Mentor Siltex implants.,363,False,False,unparsable,False,False,1–2,<= 512 (normal)
267,Is withdrawal-induced anxiety in alcoholism based on beta-endorphin deficiency?,yes,no,False,3.854,7.3584,3.6304,3.5044,beta E deficiency is not the only cause of anxiety in alcohol withdrawal.,377,False,False,unparsable,False,False,2–5,<= 512 (normal)
268,Cardiac reoperations in octogenarians: Do they really benefit?,yes,no,False,6.9455,7.4463,5.7301,0.5008,"""The elderly are not a group of patients who are not good candidates for cardiac surgery.""",315,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
269,Is first-line single-agent mitoxantrone in the treatment of high-risk metastatic breast cancer patients as effective as combination chemotherapy?,yes,no,False,8.0291,9.5442,7.2759,1.5151,"""No.""",320,False,False,no,True,True,1–2,<= 512 (normal)
270,Can clinical supervision sustain our workforce in the current healthcare landscape?,yes,no,False,6.2211,7.7201,2.0574,1.499,'We need to be prepared to deliver clinical supervision to allied health professionals.,365,False,False,unparsable,False,False,1–2,<= 512 (normal)
271,Can distal ureteral diameter predict reflux resolution after endoscopic injection?,yes,no,False,6.8382,8.5383,5.453,1.7002,"""There is a strong association between VUR resolution and UD and UDR.""",300,False,False,unparsable,False,False,1–2,<= 512 (normal)
272,Is lumbar drainage of postoperative cerebrospinal fluid fistula after spine surgery effective?,yes,no,False,4.8641,8.5385,2.6856,3.6744,"""The evidence is not strong.""",169,False,False,no,True,True,2–5,<= 512 (normal)
273,Assessing joint line positions by means of the contralateral knee: a new approach for planning knee revision surgery?,yes,no,False,4.5916,8.3411,2.5876,3.7495,"""The contralateral knee is not a reliable reference for determining the JL position.""",230,False,False,unparsable,False,False,2–5,<= 512 (normal)
274,Can myometrial electrical activity identify patients in preterm labor?,yes,yes,True,7.6446,7.4371,4.2209,0.2075,"""What is the answer?""",228,False,True,unparsable,False,False,< 1 (uncertain),<= 512 (normal)
275,Does the Transmissible Liability Index (TLI) assessed in late childhood predict suicidal symptoms at young adulthood?,yes,no,False,6.9448,7.2189,3.0911,0.2741,TLI predicts number and severity of lifetime suicide attempts.,241,False,True,unparsable,False,False,< 1 (uncertain),<= 512 (normal)
276,Does strategy training reduce age-related deficits in working memory?,no,no,True,4.9842,7.2347,3.1941,2.2505,does strategy training improve WM performance?,291,False,False,unparsable,False,False,2–5,<= 512 (normal)
277,Does the sex of acute stroke patients influence the effectiveness of rt-PA?,no,yes,False,9.0388,8.0521,6.2722,0.9867,"""There is no difference in the effectiveness of IV rt-PA treatment between men and women.""",366,False,True,no,True,False,< 1 (uncertain),<= 512 (normal)
278,Does the early adopter of drugs exist?,no,no,True,8.1043,8.2503,3.6067,0.146,early adoption of new drugs is a personal trait independent of drug groups.,286,False,True,unparsable,False,False,< 1 (uncertain),<= 512 (normal)
279,Can 'high-risk' human papillomaviruses (HPVs) be detected in human breast milk?,no,no,True,7.8203,9.0638,5.3494,1.2434,'HPV is not present in human breast milk'.,108,False,False,no,True,True,1–2,<= 512 (normal)
280,Is nasogastric decompression useful in prevention of leaks after laparoscopic sleeve gastrectomy?,no,no,True,4.928,9.3922,4.7568,4.4641,nasogastric decompression is not useful in preventing leaks after LSG.,313,False,False,unparsable,False,False,2–5,<= 512 (normal)
281,"Regional anesthesia as compared with general anesthesia for surgery in geriatric patients with hip fracture: does it decrease morbidity, mortality, and health care costs?",no,no,True,6.2968,8.5642,5.4855,2.2674,"regional anesthesia is not associated with a decrease in morbidity, mortality, or hospitalization costs.",316,False,False,unparsable,False,False,2–5,<= 512 (normal)
282,Double reading of barium enemas: is it necessary?,no,no,True,5.9223,7.4274,3.8157,1.5051,double reading is necessary?,365,False,False,unparsable,False,False,1–2,<= 512 (normal)
283,"Is there any evidence of a ""July effect"" in patients undergoing major cancer surgery?",no,no,True,6.6143,9.1303,5.2262,2.516,"""There is no evidence of a July effect.""",282,False,False,no,True,True,2–5,<= 512 (normal)
284,Characterization of the gender dimorphism after injury and hemorrhagic shock: are hormonal differences responsible?,no,no,True,3.9341,6.5531,2.5154,2.619,the gender dimorphism is a reflection of the gender-specific response to injury and the response to injury is gender-specific.,316,False,False,unparsable,False,False,2–5,<= 512 (normal)
285,Cardiogenic shock complicating acute myocardial infarction in elderly patients: does admission to a tertiary center improve survival?,no,no,True,6.3476,7.8669,4.6003,1.5193,"""Is there a benefit to early revascularization in this population?""",317,False,False,unparsable,False,False,1–2,<= 512 (normal)
286,Sub-classification of low-grade cerebellar astrocytoma: is it clinically meaningful?,no,no,True,4.8738,8.0362,3.3137,3.1625,"""There is no clinically meaningful difference in survival time between low-grade pilocytic astrocytoma and fibrillary astrocytoma.""",247,False,False,no,True,True,2–5,<= 512 (normal)
287,Department of Transportation vs self-reported data on motor vehicle collisions and driving convictions for stroke survivors: do they agree?,no,yes,False,9.4285,7.0603,3.6083,2.3682,"""There is a difference between self-reports and government records of motor vehicle collisions and driving convictions in a sample of moderately impaired stroke survivors.""",329,False,False,unparsable,False,False,2–5,<= 512 (normal)
288,Cholesterol screening in school children: is family history reliable to choose the ones to screen?,no,no,True,6.9341,8.5558,4.7138,1.6217,"""It is not necessary to screen all children for hypercholesterolemia.""",157,False,False,no,True,True,1–2,<= 512 (normal)
289,Did the call for boycott by the Catholic bishops affect the polio vaccination coverage in Kenya in 2015?,no,no,True,5.7767,8.031,6.4148,1.6162,"""The Catholic bishops are not the only source of funding for the polio vaccination campaign in Kenya.""",314,False,False,unparsable,False,False,1–2,<= 512 (normal)
290,Does early discharge with nurse home visits affect adequacy of newborn metabolic screening?,no,no,True,6.0933,7.4241,3.4469,1.3308,early discharge with nurse home visits improves newborn metabolic screening results.,318,False,False,unparsable,False,False,1–2,<= 512 (normal)
291,Is alexithymia a risk factor for unexplained physical symptoms in general medical outpatients?,no,no,True,8.347,8.9015,5.8261,0.5545,"""There is no association between alexithymia and medically unexplained physical symptoms.""",252,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
292,Are sports medicine journals relevant and applicable to practitioners and athletes?,no,no,True,7.2162,8.1366,1.3949,0.9204,"""There is no evidence that sports medicine journals are relevant to sports medicine.""",132,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
293,Does quantitative left ventricular regional wall motion change after fibrous tissue resection in endomyocardial fibrosis?,no,no,True,5.8428,7.7949,2.5776,1.9521,"""There is no change in left ventricular regional wall motion after fibrous tissue resection in New York Heart Association FC III and IV patients.""",295,False,False,no,True,True,1–2,<= 512 (normal)
294,Does gestational age misclassification explain the difference in birthweights for Australian aborigines and whites?,no,no,True,0.6408,6.4052,1.7422,4.6631,the difference in birthweight distributions between Australian Aborigines and whites is due to differential misclassification of gestational age.,237,False,False,unparsable,False,False,2–5,<= 512 (normal)
295,Utility of unenhanced fat-suppressed T1-weighted MRI in children with sickle cell disease -- can it differentiate bone infarcts from acute osteomyelitis?,no,no,True,8.1828,9.4438,5.0513,1.261,"""No.""",339,False,False,no,True,True,1–2,<= 512 (normal)
296,Do African American women require fewer calories to maintain weight?,no,no,True,4.6542,8.3099,4.3667,3.6557,AA women require fewer calories to maintain weight than non-AA women.,349,False,False,unparsable,False,False,2–5,<= 512 (normal)
297,The use of audit to identify maternal mortality in different settings: is it just a difference between the rich and the poor?,no,no,True,4.2423,7.8544,5.4037,2.4507,the poor are more likely to die from preventable causes.,266,False,False,unparsable,False,False,2–5,<= 512 (normal)
298,Are wandering and physically nonaggressive agitation equivalent?,no,no,True,5.1957,6.6291,2.5634,1.4333,Wandering is a distinct concept from PNA.,227,False,False,unparsable,False,False,1–2,<= 512 (normal)
299,Is the covering of the resection margin after distal pancreatectomy advantageous?,no,no,True,7.3409,9.2291,4.081,1.8883,"""The evidence is not strong.""",437,False,False,no,True,True,1–2,<= 512 (normal)
300,Does continuous intravenous infusion of low-concentration epinephrine impair uterine blood flow in pregnant ewes?,no,no,True,6.6064,7.93,4.5259,1.3236,"""Does epinephrine impair uterine blood flow in the gravid ewe?""",254,False,False,unparsable,False,False,1–2,<= 512 (normal)
301,Do healthier lifestyles lead to less utilization of healthcare resources?,no,no,True,5.4879,7.0384,3.5704,1.5505,"""healthier lifestyles lead to less utilization of medical resources.""",259,False,False,unparsable,False,False,1–2,<= 512 (normal)
302,Do risk factors for suicidal behavior differ by affective disorder polarity?,no,no,True,4.3349,8.2341,2.0791,3.8992,Affective disorder polarity does not influence the risk of suicide attempts or completions.,279,False,False,unparsable,False,False,2–5,<= 512 (normal)
303,Thrombosis prophylaxis in hospitalised medical patients: does prophylaxis in all patients make sense?,no,no,True,7.0155,9.0953,2.1512,2.0798,'Prophylaxis is not necessary'.,199,False,False,no,True,True,2–5,<= 512 (normal)
304,Is late-night salivary cortisol a better screening test for possible cortisol excess than standard screening tests in obese patients with Type 2 diabetes?,no,no,True,5.3059,8.3577,4.3206,3.0518,"""There is no evidence that late-night salivary cortisol is a better screening test for possible cortisol excess than standard screening tests in obese patients with Type 2",259,False,False,no,True,True,2–5,<= 512 (normal)
305,Does escalation of the apical dose change treatment outcome in beta-radiation of posterior choroidal melanomas with 106Ru plaques?,no,no,True,6.0291,8.332,2.8623,2.3029,"""The apical dose prescription should be 100 Gy.",247,False,False,unparsable,False,False,2–5,<= 512 (normal)
306,Estradiol and Antagonist Pretreatment Prior to Microdose Leuprolide in in Vitro Fertilization. Does It Improve IVF Outcomes in Poor Responders as Compared to Oral Contraceptive Pill?,no,no,True,6.0488,7.5684,4.562,1.5196,OCP / ML is superior to E2 + antag / ML in terms of ongoing pregnancy rates.,251,False,False,unparsable,False,False,1–2,<= 512 (normal)
307,Do risk calculators accurately predict surgical site occurrences?,no,yes,False,9.0144,8.1495,2.351,0.8649,"""The evidence is not strong.""",551,False,True,no,True,False,< 1 (uncertain),> 512 (long)
308,Is diffusion-weighted imaging a significant indicator of the development of vascularization in hypovascular hepatocellular lesions?,no,no,True,7.2432,8.2359,4.5502,0.9927,"""There is no evidence that diffusion-weighted imaging is a significant indicator of the development of vascularization in hypovascular hepatocellular lesions.""",160,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
309,Does confined placental mosaicism account for adverse perinatal outcomes in IVF pregnancies?,no,no,True,4.7608,7.481,5.7624,1.7186,confined placental mosaicism is not a cause of adverse perinatal outcomes in IVF pregnancies.,297,False,False,unparsable,False,False,1–2,<= 512 (normal)
310,Do elderly cancer patients have different care needs compared with younger ones?,no,no,True,6.2208,7.7252,4.917,1.5044,"""The elderly cancer patient has a different care needs than the younger patient.""",259,False,False,unparsable,False,False,1–2,<= 512 (normal)
311,Does increased nerve length within the treatment volume improve trigeminal neuralgia radiosurgery?,no,no,True,5.6617,7.299,3.4631,1.6373,"""The longer the nerve, the better the pain relief.""",277,False,False,unparsable,False,False,1–2,<= 512 (normal)
312,Amblyopia: is visual loss permanent?,no,no,True,4.7119,8.4521,1.4023,3.7402,"""The visual loss is permanent.""",195,False,False,unparsable,False,False,2–5,<= 512 (normal)
313,Are physicians meeting the needs of family caregivers of the frail elderly?,no,yes,False,8.4229,7.7626,4.129,0.6603,"""The physician is the person who provides the care for the frail elderly.""",220,False,True,unparsable,False,False,< 1 (uncertain),<= 512 (normal)
314,Will CT ordering practices change if we educate residents about the potential effects of radiation exposure?,no,no,True,6.5991,8.0186,5.0116,1.4195,"""We can change our ordering practices to reduce radiation exposure from CT scans.""",298,False,False,unparsable,False,False,1–2,<= 512 (normal)
315,Is arch form influenced by sagittal molar relationship or Bolton tooth-size discrepancy?,no,no,True,4.8423,8.4086,3.2721,3.5664,"""There is no association between arch form and sagittal molar relationship or Bolton tooth-size discrepancy.""",178,False,False,no,True,True,2–5,<= 512 (normal)
316,Are the long-term results of the transanal pull-through equal to those of the transabdominal pull-through?,no,no,True,3.7296,6.6935,4.1865,2.507,"""The transanal pull-through is better than the transabdominal pull-through.""",332,False,False,unparsable,False,False,2–5,<= 512 (normal)
317,Should temperature be monitorized during kidney allograft preservation?,no,no,True,6.0276,7.9286,4.735,1.901,"""The best temperature is the one that is maintained during the first hour of preservation.""",291,False,False,unparsable,False,False,1–2,<= 512 (normal)
318,Should all human immunodeficiency virus-infected patients with end-stage renal disease be excluded from transplantation?,no,no,True,8.9722,9.9493,6.2437,0.9772,"""No.""",250,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
319,Does minimal access major surgery in the newborn hurt less?,no,no,True,6.0647,8.1543,4.8943,2.0897,MAS in neonates is associated with less postoperative pain than conventional surgery.,330,False,False,unparsable,False,False,2–5,<= 512 (normal)
320,Does increased patient awareness improve accrual into cancer-related clinical trials?,no,yes,False,7.776,7.0076,4.4249,0.7683,"""Yes.""",227,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
321,Continuity of care experience of residents in an academic vascular department: are trainees learning complete surgical care?,no,no,True,7.2915,7.828,1.0228,0.5365,"""The residents are learning complete surgical care.""",404,False,True,unparsable,False,False,< 1 (uncertain),<= 512 (normal)
322,Health habits and vaccination status of Lebanese residents: are future doctors applying the rules of prevention?,no,no,True,6.8213,7.6513,3.5342,0.83,"""The Lebanese residents are not practicing preventive medicine.""",404,False,True,unparsable,False,False,< 1 (uncertain),<= 512 (normal)
323,Landolt C and snellen e acuity: differences in strabismus amblyopia?,no,no,True,4.1594,7.1884,1.4449,3.029,Snellen E and Landolt C acuity are not interchangeable.,327,False,False,unparsable,False,False,2–5,<= 512 (normal)
324,The insertion allele of the ACE gene I/D polymorphism. A candidate gene for insulin resistance?,no,no,True,4.2335,7.1204,2.6898,2.8869,"the DD genotype is associated with lower insulin sensitivity and lower levels of des 31,32 proinsulin in NIDDM subjects.",295,False,False,no,True,True,2–5,<= 512 (normal)
325,Is fetal gender associated with emergency department visits for asthma during pregnancy?,no,no,True,7.8508,8.4378,4.8778,0.587,fetal gender is not a significant predictor of having an ED visit for asthma.,291,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
326,Blunt trauma in intoxicated patients: is computed tomography of the abdomen always necessary?,no,yes,False,8.8628,8.2676,3.5767,0.5952,"""Yes.",173,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
327,Risk factors for avascular necrosis of bone in patients with systemic lupus erythematosus: is there a role for antiphospholipid antibodies?,no,no,True,6.6863,8.448,3.9532,1.7617,aPL are not risk factors for the development of avascular necrosis of bone in patients with systemic lupus erythematosus.,206,False,False,no,True,True,1–2,<= 512 (normal)
328,Volume change of uterine myomas during pregnancy: do myomas really grow?,no,no,True,5.2041,8.4911,2.3504,3.287,myomas do not grow during pregnancy.,339,False,False,no,True,True,2–5,<= 512 (normal)
329,Do foreign bodies migrate through the body towards the heart?,no,no,True,4.7278,7.841,5.234,2.607,'FB walk to the heart'.,217,False,False,unparsable,False,False,2–5,<= 512 (normal)
330,Does concomitant anterior/apical repair during midurethral sling improve the overactive bladder component of mixed incontinence?,no,no,True,7.4327,9.1627,6.7783,1.73,"""There is no difference in OAB-q change score between women with mixed urinary incontinence undergoing MUS alone or MUS + AA repair.""",361,False,False,no,True,True,1–2,<= 512 (normal)
331,Is hypoalbuminemia an independent prognostic factor in patients with gastric cancer?,no,no,True,6.1487,8.1292,4.287,1.9805,hypoalbuminemia is an independent prognostic factor in patients with gastric cancer.,255,False,False,unparsable,False,False,1–2,<= 512 (normal)
332,Is adjustment for reporting heterogeneity necessary in sleep disorders?,no,no,True,7.7941,8.0941,2.9838,0.3,"""The answer is"" yes. """,306,False,True,yes,True,False,< 1 (uncertain),<= 512 (normal)
333,Can the growth rate of a gallbladder polyp predict a neoplastic polyp?,no,no,True,7.485,8.7059,3.2763,1.2209,"""If the polyp grows in size during the follow-up period, then cholecystectomy should be considered.""",272,False,False,unparsable,False,False,1–2,<= 512 (normal)
334,Preoperative locoregional staging of gastric cancer: is there a place for magnetic resonance imaging?,no,no,True,6.343,8.2827,4.6929,1.9397,MRI is superior to MDCT and EUS in the preoperative locoregional staging of gastric cancer.,332,False,False,unparsable,False,False,1–2,<= 512 (normal)
335,Are hepatitis G virus and TT virus involved in cryptogenic chronic liver disease?,no,no,True,7.3144,8.2817,4.1045,0.9674,hepatitis G virus and TT virus are not involved in the pathogenesis of cryptogenic chronic liver disease.,366,False,True,unparsable,False,False,< 1 (uncertain),<= 512 (normal)
336,Are patients with Werlhof's disease at increased risk for bleeding complications when undergoing cardiac surgery?,no,no,True,7.1747,8.5989,5.4868,1.4242,"""There is no evidence for increased risk for bleeding complications of patients with Werlhof's disease when undergoing cardiac surgery with extracorporeal circulation.""",395,False,False,no,True,True,1–2,<= 512 (normal)
337,Does Mammographic Density have an Impact on the Margin Re-excision Rate After Breast-Conserving Surgery?,no,no,True,6.3053,8.2679,4.8674,1.9627,"""There is no association between MD and re-excision rates After BCS.""",385,False,False,no,True,True,1–2,<= 512 (normal)
338,Are UK radiologists satisfied with the training and support received in suspected child abuse?,no,no,True,7.3539,7.6985,4.7731,0.3446,"""The radiology department is not a specialist in child abuse.""",207,False,True,unparsable,False,False,< 1 (uncertain),<= 512 (normal)
339,Do oblique views add value in the diagnosis of spondylolysis in adolescents?,no,no,True,6.2873,8.9583,2.1624,2.671,"""There is no added value in adding oblique views to the standard anteroposterior and lateral views of the lumbar spine in the diagnosis of spondylolysis.""",470,False,False,no,True,True,2–5,<= 512 (normal)
