idx,question,true_label,predicted_label,correct,score_yes,score_no,score_maybe,confidence_margin,generated_text,prompt_token_len,truncated,uncertain,parsed_from_text,is_parsable,text_label_match,margin_bucket,length_bucket
220,Does evidence-based practice improve patient outcomes?,yes,no,False,3.2539,6.2621,1.2191,3.0082,EBP is a useful tool for improving patient outcomes.,387,False,False,unparsable,False,False,2–5,<= 512 (normal)
221,Can the prognosis of polymyalgia rheumatica be predicted at disease onset?,yes,no,False,3.4419,6.9856,1.864,3.5438,"PV > or = 2.00 mPa s, HLA-DRB1 * 0101 or - * 0401 alleles, initial prednisolone dose > 15 mg, and",380,False,False,unparsable,False,False,2–5,<= 512 (normal)
222,Does prior benign prostate biopsy predict outcome for patients treated with radical perineal prostatectomy?,yes,no,False,3.717,5.824,3.2817,2.1071,"To conclude, prior benign prostate biopsies are associated with improved pathologic features and biochemical disease-free survival after radical prostatectomy.",323,False,False,unparsable,False,False,2–5,<= 512 (normal)
223,Is the Distance Worth It?,yes,no,False,3.0299,5.6635,2.8778,2.6336,The distance of patients with rectal cancer from high-volume centers is associated with worse outcomes.,416,False,False,unparsable,False,False,2–5,<= 512 (normal)
224,Treatment as prevention in resource-limited settings: is it feasible to maintain HIV viral load suppression over time?,yes,no,False,3.3951,8.9958,2.6394,5.6008,"""no.""",352,False,False,no,True,True,> 5 (confident),<= 512 (normal)
225,Does head positioning influence anterior chamber depth in pseudoexfoliation syndrome?,yes,no,False,2.5784,3.9548,2.9559,0.9989,The increased mobility of the lens in pseudoexfoliation syndrome may be a factor in the development of anterior chamber depth changes in pseudoexfoliation syndrome.,272,False,True,unparsable,False,False,< 1 (uncertain),<= 512 (normal)
226,Are intraoperative precursor events associated with postoperative major adverse events?,yes,yes,True,5.943,5.8691,4.0047,0.0739,"""The incidence of MACE was significantly higher in the MACE group than in the non-MACE group.""",332,False,True,unparsable,False,False,< 1 (uncertain),<= 512 (normal)
227,Transient tachypnea of the newborn (TTN): a role for polymorphisms in the beta-adrenergic receptor (ADRB) encoding genes?,yes,no,False,6.4462,9.0264,3.3703,2.5802,no.,270,False,False,no,True,True,2–5,<= 512 (normal)
228,Could ADMA levels in young adults born preterm predict an early endothelial dysfunction?,yes,no,False,7.1118,7.2961,5.2982,0.1843,"""don't know.""",326,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
229,Informed consent for total hip arthroplasty: does a written information sheet improve recall by patients?,yes,no,False,6.2533,7.0974,2.4857,0.844,(p = 0.001).,182,False,True,unparsable,False,False,< 1 (uncertain),<= 512 (normal)
230,Quaternary cytoreductive surgery in ovarian cancer: does surgical effort still matter?,yes,no,False,4.2074,6.6507,2.6209,2.4434,Quaternary cytoreductive surgery in EOC relapse is feasible and safe.,434,False,False,unparsable,False,False,2–5,<= 512 (normal)
231,Can a Novel Surgical Approach to the Temporomandibular Joint Improve Access and Reduce Complications?,yes,no,False,6.9676,7.2059,4.6463,0.2383,Question: The VMPA is a safe and effective approach to the TMJ.,200,False,True,unparsable,False,False,< 1 (uncertain),<= 512 (normal)
232,Hepatic arterial embolization for unresectable hepatocellular carcinomas: do technical factors affect prognosis?,yes,no,False,4.2703,6.8961,2.3164,2.6258,"Child-Pugh class-A, alpha-fetoprotein level lower than 100 ng / ml, tumor size of 3 cm or smaller, tumor number of 3",331,False,False,unparsable,False,False,2–5,<= 512 (normal)
233,Is plate clearing a risk factor for obesity?,yes,yes,True,5.4879,4.9972,3.4746,0.4907,plate clearing is a risk factor for obesity.,207,False,True,unparsable,False,False,< 1 (uncertain),<= 512 (normal)
234,Outcomes of severely injured adult trauma patients in an Australian health service: does trauma center level make a difference?,yes,no,False,4.2531,5.6974,1.8731,1.4444,Level III trauma center.,335,False,False,unparsable,False,False,1–2,<= 512 (normal)
235,Does the lipid-lowering peroxisome proliferator-activated receptors ligand bezafibrate prevent colon cancer in patients with coronary artery disease?,yes,no,False,3.6612,6.5687,3.6486,2.9075,bezafibrate may have a preventive effect on colon cancer development in patients with coronary artery disease.,426,False,False,unparsable,False,False,2–5,<= 512 (normal)
236,Serum angiotensin-converting enzyme and frequency of severe hypoglycaemia in Type 1 diabetes: does a relationship exist?,yes,no,False,4.0083,5.9532,1.5582,1.9449,Serum ACE is not a useful biomarker for predicting the risk of SH in people with Type 1 diabetes.,342,False,False,no,True,True,1–2,<= 512 (normal)
237,Hypotension in patients with coronary disease: can profound hypotensive events cause myocardial ischaemic events?,yes,no,False,2.1654,7.2457,3.1852,4.0605,"HII events were associated with a history of myocardial infarction (chi (2) = 4.05, p = 0.055), and with a history",345,False,False,unparsable,False,False,2–5,<= 512 (normal)
238,Measuring hospital mortality rates: are 30-day data enough?,yes,no,False,1.5083,4.3388,2.1833,2.1555,Measuring hospital mortality rates for 30 days postadmission is a good indicator of hospital performance.,314,False,False,unparsable,False,False,2–5,<= 512 (normal)
239,Is the ability to perform transurethral resection of the prostate influenced by the surgeon's previous experience?,yes,no,False,6.2187,7.0835,5.1644,0.8648,the surgeon's experience does not influence the surgical results and complications of transurethral resection of the prostate.,304,False,True,unparsable,False,False,< 1 (uncertain),<= 512 (normal)
240,"Syncope during bathing in infants, a pediatric form of water-induced urticaria?",yes,no,False,2.6414,7.3231,4.5456,2.7775,"""Aquagenic maladies"" should be considered in the differential diagnosis of sudden infant death syndrome.",265,False,False,unparsable,False,False,2–5,<= 512 (normal)
241,Do women residents delay childbearing due to perceived career threats?,yes,no,False,4.99,6.6607,2.9105,1.6707,Women were more likely to plan to have children during residency if they perceived that they had been pregnant (odds ratio 3.01 [95% confidence interval 1.43,314,False,False,unparsable,False,False,1–2,<= 512 (normal)
242,Is trabecular bone related to primary stability of miniscrews?,yes,no,False,6.0319,8.6766,6.1606,2.516,"""No.""",278,False,False,no,True,True,2–5,<= 512 (normal)
243,Acute respiratory distress syndrome in children with malignancy--can we predict outcome?,yes,no,False,3.1587,7.605,0.4131,4.4464,"PaO (2) / FIO (2) < 200, P (A-a) O (2) > or = 200, and",225,False,False,unparsable,False,False,2–5,<= 512 (normal)
244,"Neoadjuvant Imatinib in Locally Advanced Gastrointestinal stromal Tumours, Will Kit Mutation Analysis Be a Pathfinder?",yes,no,False,5.3161,7.5927,4.6698,2.2766,NA IM is a pathfinder for GIST.,395,False,False,unparsable,False,False,2–5,<= 512 (normal)
245,Is obesity a risk factor for wheezing among adolescents?,yes,no,False,6.6698,9.5837,6.8979,2.6857,OR = 2.44 (95% CI: 1.42-4.15).,415,False,False,unparsable,False,False,2–5,<= 512 (normal)
246,Could ESC (Electronic Stability Control) change the way we drive?,yes,no,False,4.1714,5.6239,2.2392,1.4524,The results of the present study suggest that ESC is likely to be effective in reducing collisions involving loss of control and that behavioral adaptation to ESC is likely to,350,False,False,unparsable,False,False,1–2,<= 512 (normal)
247,Does a geriatric oncology consultation modify the cancer treatment plan for elderly patients?,yes,no,False,4.3235,7.1934,5.1753,2.0181,the geriatric oncology consultation is a useful tool to improve the treatment plan for elderly cancer patients.,287,False,False,unparsable,False,False,2–5,<= 512 (normal)
248,Can students' scores on preclerkship clinical performance examinations predict that they will fail a senior clinical performance examination?,yes,no,False,5.3238,5.585,1.5355,0.2613,The odds ratio for a student's low performance relative to his or her class on the year 2 CPEs was 3.09 (95% confidence interval [,298,False,True,unparsable,False,False,< 1 (uncertain),<= 512 (normal)
249,Adults with mild intellectual disabilities: can their reading comprehension ability be improved?,yes,yes,True,6.8768,6.4717,1.4773,0.4051,the question.,386,False,True,unparsable,False,False,< 1 (uncertain),<= 512 (normal)
250,Can nurse-led preoperative education reduce anxiety and postoperative complications of patients undergoing cardiac surgery?,yes,yes,True,7.8034,7.6894,7.0282,0.114,"""I am not anxious"" (P = 0.001).",322,False,True,no,True,False,< 1 (uncertain),<= 512 (normal)
251,Is there a relationship between homocysteine and vitiligo?,yes,no,False,3.3828,7.2535,3.2453,3.8707,Hcy is a risk factor for vitiligo.,473,False,False,unparsable,False,False,2–5,<= 512 (normal)
252,Does para-cervical block offer additional advantages in abortion induction with gemeprost in the 2nd trimester?,yes,no,False,3.316,7.4967,3.0284,4.1807,the use of paracervical anaesthesia in the second trimester of pregnancy termination with gemeprost is not recommended.,369,False,False,unparsable,False,False,2–5,<= 512 (normal)
253,Is a 9-month treatment sufficient in tuberculous enterocolitis?,yes,no,False,2.286,7.5885,5.8089,1.7796,the 9-month treatment is sufficient in tuberculous enterocolitis.,276,False,False,unparsable,False,False,1–2,<= 512 (normal)
254,Reporting and interpreting red blood cell morphology: is there discordance between clinical pathologists and clinicians?,yes,no,False,4.4591,6.1857,0.5871,1.7267,"""No.""",303,False,False,no,True,True,1–2,<= 512 (normal)
255,The inverse equity hypothesis: does it apply to coverage of cancer screening in middle-income countries?,yes,no,False,2.4594,7.0704,1.8987,4.6109,The inverse equity hypothesis is not supported for breast cancer screening in middle-income countries.,329,False,False,unparsable,False,False,2–5,<= 512 (normal)
256,Menopausal hormone therapy and irregular endometrial bleeding: a potential role for uterine natural killer cells?,yes,no,False,1.2002,6.3583,2.398,3.9603,uNK cells and IL-15 expression in endometrial biopsies may be useful in the diagnosis of irregular bleeding in HT users.,290,False,False,unparsable,False,False,2–5,<= 512 (normal)
257,Can we ease the financial burden of colonoscopy?,yes,no,False,5.1924,8.6786,5.2695,3.4091,"""no"" to the question: Can we ease the financial burden of colonoscopy surveillance intervals based on real-time endoscopic assessment of polyp histology?",345,False,False,no,True,True,2–5,<= 512 (normal)
258,Does open access publishing increase the impact of scientific articles?,yes,yes,True,6.4688,6.193,4.2853,0.2758,Open access publishing of scientific articles in intensive care medicine journals increases the citation count of the articles.,357,False,True,unparsable,False,False,< 1 (uncertain),<= 512 (normal)
259,Can biofeedback training of psychophysiological responses enhance athletes' sport performance?,yes,no,False,7.5634,7.6346,3.5723,0.0712,biofeedback training of psychophysiological responses can enhance athletes' performance in competitive sports.,431,False,True,unparsable,False,False,< 1 (uncertain),<= 512 (normal)
260,Are patients willing participants in the new wave of community-based medical education in regional and rural Australia?,yes,no,False,3.1541,6.1022,1.5881,2.9482,"The majority of patients (89%) felt that they had a role in the consultation, and most (90%) felt that they had a role",257,False,False,unparsable,False,False,2–5,<= 512 (normal)
261,Are pectins involved in cold acclimation and de-acclimation of winter oil-seed rape plants?,yes,no,False,0.294,6.3259,2.8514,3.4745,the results suggest that pectin content and methylation degree participate in the regulation of cell wall mechanical properties and in the cold acclimation and de-acclimation of winter oil,258,False,False,unparsable,False,False,2–5,<= 512 (normal)
262,The HELPP syndrome--evidence of a possible systemic inflammatory response in pre-eclampsia?,yes,no,False,3.3914,6.8461,3.9107,2.9354,"the HELLP syndrome is a systemic inflammatory response syndrome, with a high risk of maternal and fetal morbidity and mortality.",366,False,False,unparsable,False,False,2–5,<= 512 (normal)
263,Optimism and survival: does an optimistic outlook predict better survival at advanced ages?,yes,no,False,5.9486,7.8172,6.3803,1.437,pessimistic outlook was not associated with survival.,378,False,False,unparsable,False,False,1–2,<= 512 (normal)
264,Is combined therapy more effective than growth hormone or hyperbaric oxygen alone in the healing of left ischemic and non-ischemic colonic anastomoses?,yes,no,False,4.8549,6.6117,2.8556,1.7568,"GH, hyperbaric oxygen, and combined therapy.",325,False,False,unparsable,False,False,1–2,<= 512 (normal)
265,The promise of specialty pharmaceuticals: are they worth the price?,yes,no,False,1.9669,3.9897,0.0937,2.0228,"The promise of specialty pharmaceuticals: increased life expectancy, improved quality of life, enhanced workplace productivity, decreased burden of disease, and reduced health care spending come",267,False,False,unparsable,False,False,2–5,<= 512 (normal)
266,A comparison of 500 prefilled textured saline breast implants versus 500 standard textured saline breast implants: is there a difference in deflation rates?,yes,no,False,3.949,5.574,2.5062,1.625,Poly Implant Prosthesis prefilled textured saline breast implants deflate at a significantly higher rate than Mentor Siltex breast implants.,380,False,False,unparsable,False,False,1–2,<= 512 (normal)
267,Is withdrawal-induced anxiety in alcoholism based on beta-endorphin deficiency?,yes,no,False,3.3801,6.8229,2.7529,3.4428,"beta E is not a suitable marker for anxiety, depression, or craving in alcohol withdrawal.",394,False,False,no,True,True,2–5,<= 512 (normal)
268,Cardiac reoperations in octogenarians: Do they really benefit?,yes,no,False,5.9688,6.9443,4.5906,0.9755,"""I am not at all disabled"" (Barthel Index: 0-100).",332,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
269,Is first-line single-agent mitoxantrone in the treatment of high-risk metastatic breast cancer patients as effective as combination chemotherapy?,yes,no,False,3.9569,6.5181,5.0539,1.4642,The results of this study do not support the use of mitoxantrone as first-line treatment for metastatic breast cancer.,337,False,False,unparsable,False,False,1–2,<= 512 (normal)
270,Can clinical supervision sustain our workforce in the current healthcare landscape?,yes,no,False,7.6319,9.5008,4.5956,1.8689,"'The clinical supervision was effective', 'the clinical supervision was not effective', 'the clinical supervision was not effective', 'the clinical supervision",382,False,False,unparsable,False,False,1–2,<= 512 (normal)
271,Can distal ureteral diameter predict reflux resolution after endoscopic injection?,yes,no,False,4.6882,8.1752,3.0707,3.487,VUR resolution.,317,False,False,unparsable,False,False,2–5,<= 512 (normal)
272,Is lumbar drainage of postoperative cerebrospinal fluid fistula after spine surgery effective?,yes,no,False,3.9704,7.5521,2.2382,3.5817,the lumbar drainage of postoperative CSF fistula is effective and safe.,186,False,False,unparsable,False,False,2–5,<= 512 (normal)
273,Assessing joint line positions by means of the contralateral knee: a new approach for planning knee revision surgery?,yes,no,False,7.0211,8.8415,6.231,1.8204,"""no."" For the medial epicondyle, the mean difference between the treated and the control knee was -1.0 mm with narrow confidence limits ranging",247,False,False,no,True,True,1–2,<= 512 (normal)
274,Can myometrial electrical activity identify patients in preterm labor?,yes,no,False,4.4577,4.6658,2.4303,0.2081,The EUM index is a useful tool for identifying patients in preterm labor who are at risk for PTD.,245,False,True,unparsable,False,False,< 1 (uncertain),<= 512 (normal)
275,Does the Transmissible Liability Index (TLI) assessed in late childhood predict suicidal symptoms at young adulthood?,yes,no,False,4.804,5.739,-0.9494,0.935,The TLI was associated with number of lifetime suicide attempts (p = .016) and with number of suicide attempts from age 12-14 to age,258,False,True,unparsable,False,False,< 1 (uncertain),<= 512 (normal)
276,Does strategy training reduce age-related deficits in working memory?,no,no,True,1.641,4.2218,0.9712,2.5808,The results suggest that training strategies that are effective for young adults may not be effective for older adults.,308,False,False,unparsable,False,False,2–5,<= 512 (normal)
277,Does the sex of acute stroke patients influence the effectiveness of rt-PA?,no,yes,False,6.5213,5.7629,4.1616,0.7584,Sex does not influence the effectiveness of IV rt-PA in acute stroke patients.,383,False,True,no,True,False,< 1 (uncertain),<= 512 (normal)
278,Does the early adopter of drugs exist?,no,no,True,6.9473,7.8618,5.0631,0.9144,the correlation between adoption of drugs and adoption of other drugs was not significant.,303,False,True,unparsable,False,False,< 1 (uncertain),<= 512 (normal)
279,Can 'high-risk' human papillomaviruses (HPVs) be detected in human breast milk?,no,no,True,6.8805,9.9894,8.4216,1.5678,'low-risk' HPV DNA was detected in one sample.,125,False,False,unparsable,False,False,1–2,<= 512 (normal)
280,Is nasogastric decompression useful in prevention of leaks after laparoscopic sleeve gastrectomy?,no,no,True,6.352,8.4652,5.521,2.1132,nasogastric tube is not useful in preventing staple line leaks after LSG.,330,False,False,unparsable,False,False,2–5,<= 512 (normal)
281,"Regional anesthesia as compared with general anesthesia for surgery in geriatric patients with hip fracture: does it decrease morbidity, mortality, and health care costs?",no,no,True,4.2421,6.7937,4.0977,2.5516,"regional anesthesia for surgery for hip fracture in geriatric patients does not decrease morbidity, mortality, or hospitalization costs.",333,False,False,unparsable,False,False,2–5,<= 512 (normal)
282,Double reading of barium enemas: is it necessary?,no,no,True,6.5907,7.5282,3.3587,0.9375,"98.9% (95% CI, 96.5-99.7%) for the first reading and 98.9% (95% CI, 96.5",382,False,True,unparsable,False,False,< 1 (uncertain),<= 512 (normal)
283,"Is there any evidence of a ""July effect"" in patients undergoing major cancer surgery?",no,no,True,2.4498,6.7407,2.8615,3.8792,The July effect is not present in major cancer surgery.,299,False,False,unparsable,False,False,2–5,<= 512 (normal)
284,Characterization of the gender dimorphism after injury and hemorrhagic shock: are hormonal differences responsible?,no,no,True,4.1273,5.6167,1.9789,1.4894,Gender dimorphism after injury and hemorrhagic shock: Gender dimorphism after injury and hemorrhagic shock: Gender dimorphism after injury and hemorrhagic shock: Gender dimorphism after injury and hemorrhagic,333,False,False,unparsable,False,False,1–2,<= 512 (normal)
285,Cardiogenic shock complicating acute myocardial infarction in elderly patients: does admission to a tertiary center improve survival?,no,no,True,3.2012,4.7371,0.9082,1.5359,The role of onsite coronary revascularization services in the management of elderly patients with acute myocardial infarction complicated by cardiogenic shock remains unclear.,334,False,False,unparsable,False,False,1–2,<= 512 (normal)
286,Sub-classification of low-grade cerebellar astrocytoma: is it clinically meaningful?,no,no,True,6.1112,7.0637,4.61,0.9525,"""We recommend that the Daumas-Duport system be used for the histological sub-classification of low-grade cerebellar astrocytomas.""",264,False,True,unparsable,False,False,< 1 (uncertain),<= 512 (normal)
287,Department of Transportation vs self-reported data on motor vehicle collisions and driving convictions for stroke survivors: do they agree?,no,no,True,2.1912,4.0835,1.0269,1.8923,The results of this study suggest that the 2 sources of data may not be interchangeable.,346,False,False,unparsable,False,False,1–2,<= 512 (normal)
288,Cholesterol screening in school children: is family history reliable to choose the ones to screen?,no,no,True,6.3179,7.7307,6.051,1.4128,The results of this study showed that family history is not reliable to choose the ones to screen for hypercholesterolemia in school children.,174,False,False,unparsable,False,False,1–2,<= 512 (normal)
289,Did the call for boycott by the Catholic bishops affect the polio vaccination coverage in Kenya in 2015?,no,no,True,3.7679,7.1946,4.2194,2.9753,the Catholic bishops call for a boycott campaign to improve the polio vaccination coverage in Kenya.,331,False,False,unparsable,False,False,2–5,<= 512 (normal)
290,Does early discharge with nurse home visits affect adequacy of newborn metabolic screening?,no,no,True,4.3347,6.6393,2.1459,2.3046,Early discharge infants were more likely to have an adequate specimen within the first 9 days of life (99.2% early discharge vs 96.0% traditional stay,335,False,False,unparsable,False,False,2–5,<= 512 (normal)
291,Is alexithymia a risk factor for unexplained physical symptoms in general medical outpatients?,no,no,True,4.7232,6.9063,3.7319,2.1831,Alexithymia is not a risk factor for medically unexplained physical symptoms in general medical outpatients.,269,False,False,no,True,True,2–5,<= 512 (normal)
292,Are sports medicine journals relevant and applicable to practitioners and athletes?,no,no,True,3.9493,6.6525,1.1642,2.7032,The sports medicine journals are not relevant and applicable to the practice of sports medicine.,149,False,False,unparsable,False,False,2–5,<= 512 (normal)
293,Does quantitative left ventricular regional wall motion change after fibrous tissue resection in endomyocardial fibrosis?,no,no,True,4.284,6.0779,1.8459,1.7939,The left ventricular ejection fraction did not change after fibrous tissue resection in New York Heart Association FC III and IV endomyocardial fibrosis patients.,312,False,False,unparsable,False,False,1–2,<= 512 (normal)
294,Does gestational age misclassification explain the difference in birthweights for Australian aborigines and whites?,no,no,True,2.6654,5.3246,2.8341,2.4905,The results suggest that the difference in birthweight distributions between Aborigines and whites is due to gestational age misclassification.,254,False,False,unparsable,False,False,2–5,<= 512 (normal)
295,Utility of unenhanced fat-suppressed T1-weighted MRI in children with sickle cell disease -- can it differentiate bone infarcts from acute osteomyelitis?,no,no,True,4.4141,6.6856,3.0954,2.2715,The sensitivity and specificity of unenhanced T1-W fat-saturated MRI for the differentiation between bone infarcts and acute osteomyelitis in children with SCD is 100%,356,False,False,unparsable,False,False,2–5,<= 512 (normal)
296,Do African American women require fewer calories to maintain weight?,no,no,True,2.1148,5.3872,1.8842,3.2724,AA women require fewer calories to maintain weight than non-AA women.,366,False,False,unparsable,False,False,2–5,<= 512 (normal)
297,The use of audit to identify maternal mortality in different settings: is it just a difference between the rich and the poor?,no,no,True,-0.3385,5.7061,3.3842,2.3219,The causes of maternal deaths in the three settings are similar.,283,False,False,unparsable,False,False,2–5,<= 512 (normal)
298,Are wandering and physically nonaggressive agitation equivalent?,no,no,True,3.9582,6.3327,1.0589,2.3745,"Wandering correlated significantly with PNA Factor 1 (r = -0.48, p < 0.001) and PNA Factor 2 (r = -0.35, p",244,False,False,unparsable,False,False,2–5,<= 512 (normal)
299,Is the covering of the resection margin after distal pancreatectomy advantageous?,no,no,True,5.4273,7.7496,4.1325,2.3223,"""No.""",454,False,False,no,True,True,2–5,<= 512 (normal)
300,Does continuous intravenous infusion of low-concentration epinephrine impair uterine blood flow in pregnant ewes?,no,no,True,4.1303,7.6839,3.0721,3.5537,No.,271,False,False,no,True,True,2–5,<= 512 (normal)
301,Do healthier lifestyles lead to less utilization of healthcare resources?,no,no,True,5.5452,8.1396,2.8674,2.5944,"exercise habits, dietary habits, regular blood pressure measurement, drinking habits, and having the same physician for medical care.",276,False,False,unparsable,False,False,2–5,<= 512 (normal)
302,Do risk factors for suicidal behavior differ by affective disorder polarity?,no,no,True,1.8126,6.0348,-0.6817,4.2222,Affective disorder polarity does not influence subsequent suicidal behavior.,296,False,False,unparsable,False,False,2–5,<= 512 (normal)
303,Thrombosis prophylaxis in hospitalised medical patients: does prophylaxis in all patients make sense?,no,no,True,7.1931,9.1016,4.4842,1.9084,no prophylaxis).,216,False,False,no,True,True,1–2,<= 512 (normal)
304,Is late-night salivary cortisol a better screening test for possible cortisol excess than standard screening tests in obese patients with Type 2 diabetes?,no,no,True,3.9131,7.7175,3.5309,3.8044,"the sensitivity of late-night salivary cortisol was 70% (95% CI 53-83%), 90% (76-97%) and",276,False,False,unparsable,False,False,2–5,<= 512 (normal)
305,Does escalation of the apical dose change treatment outcome in beta-radiation of posterior choroidal melanomas with 106Ru plaques?,no,no,True,6.4981,7.9783,5.7518,1.4802,"""no.""",264,False,False,no,True,True,1–2,<= 512 (normal)
306,Estradiol and Antagonist Pretreatment Prior to Microdose Leuprolide in in Vitro Fertilization. Does It Improve IVF Outcomes in Poor Responders as Compared to Oral Contraceptive Pill?,no,no,True,2.8655,6.0862,2.4768,3.2207,E2 + antag pretreatment prior to COH in poor responders is associated with improved IVF outcomes.,268,False,False,unparsable,False,False,2–5,<= 512 (normal)
307,Do risk calculators accurately predict surgical site occurrences?,no,no,True,4.6914,5.6922,1.103,1.0009,"The VHRS, VHWG, and Centers for Disease Control and Prevention Wound Class, whereas the HW-RAT and ACS-NSQ",568,False,False,unparsable,False,False,1–2,> 512 (long)
308,Is diffusion-weighted imaging a significant indicator of the development of vascularization in hypovascular hepatocellular lesions?,no,yes,False,9.0026,7.5312,6.8505,1.4714,"The sensitivity, specificity, positive predictive value, negative predictive value, and accuracy of DWI in predicting the development of vascularization in HHLs were 100%",177,False,False,unparsable,False,False,1–2,<= 512 (normal)
309,Does confined placental mosaicism account for adverse perinatal outcomes in IVF pregnancies?,no,no,True,4.616,5.8427,5.0186,0.8241,confined placental mosaicism is not a risk factor for adverse perinatal outcomes in IVF pregnancies.,314,False,True,unparsable,False,False,< 1 (uncertain),<= 512 (normal)
310,Do elderly cancer patients have different care needs compared with younger ones?,no,yes,False,6.6505,6.4056,5.4298,0.2448,"""I am not sure.""",276,False,True,no,True,False,< 1 (uncertain),<= 512 (normal)
311,Does increased nerve length within the treatment volume improve trigeminal neuralgia radiosurgery?,no,no,True,3.352,5.2954,1.1181,1.9434,To answer the question: Does increased nerve length within the treatment volume improve trigeminal neuralgia radiosurgery?,294,False,False,unparsable,False,False,1–2,<= 512 (normal)
312,Amblyopia: is visual loss permanent?,no,no,True,4.222,6.7707,0.7191,2.5488,The results of this study suggest that visual loss in patients with age related macular degeneration is not permanent and that the visual loss is not due to the disease,212,False,False,unparsable,False,False,2–5,<= 512 (normal)
313,Are physicians meeting the needs of family caregivers of the frail elderly?,no,no,True,3.3591,5.7011,1.3845,2.342,The results of this study suggest that physicians are not meeting the needs of family caregivers of frail elderly.,237,False,False,unparsable,False,False,2–5,<= 512 (normal)
314,Will CT ordering practices change if we educate residents about the potential effects of radiation exposure?,no,no,True,2.6646,4.4036,1.9906,1.7391,CT ordering practices change if residents educate residents about the potential effects of radiation exposure from CT scans.,315,False,False,unparsable,False,False,1–2,<= 512 (normal)
315,Is arch form influenced by sagittal molar relationship or Bolton tooth-size discrepancy?,no,no,True,4.0169,7.4233,2.8815,3.4065,the presence of significant Bolton discrepancy is significantly more prevalent in females.,195,False,False,unparsable,False,False,2–5,<= 512 (normal)
316,Are the long-term results of the transanal pull-through equal to those of the transabdominal pull-through?,no,no,True,6.3565,6.8781,6.1529,0.5216,"""The TERPT is a good alternative to the ABD pull-through for HD.""",349,False,True,unparsable,False,False,< 1 (uncertain),<= 512 (normal)
317,Should temperature be monitorized during kidney allograft preservation?,no,no,True,3.2154,5.7391,3.9973,1.7417,temperature monitoring during preservation is not necessary.,308,False,False,unparsable,False,False,1–2,<= 512 (normal)
318,Should all human immunodeficiency virus-infected patients with end-stage renal disease be excluded from transplantation?,no,no,True,5.0845,5.287,3.2863,0.2025,The current policy of excluding HIV-infected patients from transplantation is not supported by the results of this survey.,267,False,True,unparsable,False,False,< 1 (uncertain),<= 512 (normal)
319,Does minimal access major surgery in the newborn hurt less?,no,no,True,6.3659,8.3151,5.9027,1.9491,MAS patients had significantly lower pain scores at all time points.,347,False,False,unparsable,False,False,1–2,<= 512 (normal)
320,Does increased patient awareness improve accrual into cancer-related clinical trials?,no,yes,False,6.8268,6.6485,4.6211,0.1783,"""I am very satisfied with the information they received about clinical trials.""",244,False,True,unparsable,False,False,< 1 (uncertain),<= 512 (normal)
321,Continuity of care experience of residents in an academic vascular department: are trainees learning complete surgical care?,no,no,True,4.8553,7.8421,0.6147,2.9868,The rate of complete in-hospital continuity of care was significantly higher for elective cases admitted before the day of surgery compared with same-day admission cases (,421,False,False,unparsable,False,False,2–5,<= 512 (normal)
322,Health habits and vaccination status of Lebanese residents: are future doctors applying the rules of prevention?,no,no,True,5.4189,8.5235,5.4628,3.0607,no.,421,False,False,no,True,True,2–5,<= 512 (normal)
323,Landolt C and snellen e acuity: differences in strabismus amblyopia?,no,no,True,1.9478,4.9952,1.3963,3.0473,Landolt C acuity is a more accurate measure of visual acuity than Snellen E acuity.,344,False,False,unparsable,False,False,2–5,<= 512 (normal)
324,The insertion allele of the ACE gene I/D polymorphism. A candidate gene for insulin resistance?,no,no,True,3.5621,4.7003,1.9797,1.1382,The ACE gene I / D polymorphism is associated with insulin resistance in NIDDM.,312,False,False,unparsable,False,False,1–2,<= 512 (normal)
325,Is fetal gender associated with emergency department visits for asthma during pregnancy?,no,no,True,4.6278,6.1633,2.9335,1.5355,Fetal gender was not associated with the risk of having an ED visit for asthma during pregnancy.,308,False,False,no,True,True,1–2,<= 512 (normal)
326,Blunt trauma in intoxicated patients: is computed tomography of the abdomen always necessary?,no,no,True,5.7165,7.5412,0.5933,1.8247,"(1) abdominal injury was present in 5 of 7 patients with chest injury (71%), (2) abdominal injury was present in 4 of",190,False,False,unparsable,False,False,1–2,<= 512 (normal)
327,Risk factors for avascular necrosis of bone in patients with systemic lupus erythematosus: is there a role for antiphospholipid antibodies?,no,no,True,5.2135,9.0929,3.4486,3.8793,aPL antibodies were not a risk factor for AVN in this cohort of patients with SLE.,223,False,False,unparsable,False,False,2–5,<= 512 (normal)
328,Volume change of uterine myomas during pregnancy: do myomas really grow?,no,no,True,5.0654,7.455,2.2502,2.3896,Question: What is the change in volume of uterine myomas during pregnancy?,356,False,False,unparsable,False,False,2–5,<= 512 (normal)
329,Do foreign bodies migrate through the body towards the heart?,no,no,True,3.2913,6.8362,3.6616,3.1747,"""The patient is not a victim of a foreign body, but a victim of a foreign body.""",234,False,False,no,True,True,2–5,<= 512 (normal)
330,Does concomitant anterior/apical repair during midurethral sling improve the overactive bladder component of mixed incontinence?,no,no,True,3.9631,6.5184,3.5883,2.5553,"""We cannot conclude"" Concomitant MUS and AA repair during MUS does not improve OAB symptoms in women with MUI. """,378,False,False,no,True,True,2–5,<= 512 (normal)
